Original,Translate_IT
Sì tosto come l'ultima parola,Non appena la fiamma benedetta
"la benedetta fiamma per dir tolse,",aveva pronunciato la sua ultima parola
a rotar cominciò la santa mola;,"la macina santa cominciò ancora una volta a ruotare,"
e nel suo giro tutta non si volse,e non era ancora venuto pieno intorno
"prima ch'un'altra di cerchio la chiuse,","prima che un altro cerchio lo chiudesse,"
e moto a moto e canto a canto colse;,"corrispondente movimento per movimento e canzone per canzone,"
"canto che tanto vince nostre muse,","canzone che, sentito da strumenti così dolci,"
"nostre serene in quelle dolci tube,",per quanto eccelle le nostre muse e le nostre sirene
quanto primo splendor quel ch'e' refuse.,come una prima lucentezza dei suoi raggi riflessi.
Come si volgon per tenera nube,"Come doppio arcobaleni, parallelo di forma e colore,"
"due archi paralelli e concolori,",arco nel loro percorso attraverso nuvole traslucide
"quando Iunone a sua ancella iube,",Quando Juno da' l'ordine alla sua domestica...
"nascendo di quel d'entro quel di fori,","quello esterno nato dall'interno,"
a guisa del parlar di quella vaga,come la voce di quella ninfa vagante
"ch'amor consunse come sol vapori,",che l'amore consuma come il sole va...
"e fanno qui la gente esser presaga,",e permettere alle persone qui sulla terra di conoscere il futuro
"per lo patto che Dio con Noè puose,","a causa dell'alleanza fatta da Dio con Noè,"
del mondo che già mai più non s'allaga:,"che il mondo non sarebbe più inondato,"
così di quelle sempiterne rose,così le due corone di quelle rose eterne
"volgiensi circa noi le due ghirlande,","circondato intorno a noi e, così riflessa,"
e sì l'estrema a l'intima rispuose.,il cerchio esterno brillava in risposta all'interno.
"Poi che 'l tripudio e l'altra festa grande,",Quando il ballo e tutte le altre feste...
sì del cantare e sì del fiammeggiarsi,"il canto e la brillante fiamma delle fiamme,"
"luce con luce gaudïose e blande,",luce con luce piena di gioia ardente --
"insieme a punto e a voler quetarsi,","arrivò ad una fermata insieme e di un accordo,"
pur come li occhi ch'al piacer che i move,"come gli occhi, quando la bellezza li muove,"
conviene insieme chiudere e levarsi;,"devono aprirsi o chiudersi come uno solo,"
del cor de l'una de le luci nove,"dal cuore di una di queste nuove luci,"
"si mosse voce, che l'ago a la stella","mentre la stella del nord fa un veer di ago della bussola,"
parer mi fece in volgermi al suo dove;,una voce che mi ha fatto girare da dove veniva.
e cominciò: “L'amor che mi fa bella,E cominciò: 'L'amore che mi rende bella
mi tragge a ragionar de l'altro duca,"mi offre, a sua volta, di lodare che l'altro leader"
per cui del mio sì ben ci si favella.,a causa della quale il mio ha vinto tale lode.
"Degno è che, dov'è l'un, l'altro s'induca:","'E' giusto che, nominando uno, nominiamo l'altro"
"sì che, com'elli ad una militaro,","in modo che, proprio come sono stati uniti come uno in combattimento"
così la gloria loro insieme luca.,"con un unico obiettivo, la loro fama dovrebbe brillare come uno solo."
"L'essercito di Cristo, che sì caro","'Armate a così alto costo, le truppe di Cristo"
"costò a rïarmar, dietro a la 'nsegna","mosso con gradini di arresto dietro lo standard,"
"si movea tardo, sospeccioso e raro,","pieno di dubbi e pochi in numero,"
quando lo 'mperador che sempre regna,'quando l'imperatore che regna per sempre
"provide a la milizia, ch'era in forse,",provvide ai Suoi soldati nel loro pericolo...
"per sola grazia, non per esser degna;","solo della Sua grazia, non per il loro merito..."
"e, come è detto, a sua sposa soccorse","'e, come è stato detto, ha dato conforto alla sua sposa"
"con due campioni, al cui fare, al cui dire","per mezzo di questi due campioni, le cui opere e parole"
lo popol disvïato si raccorse.,ha riunito la gente dispersa.
In quella parte ove surge ad aprire,"""In quel luogo dove il soffio di Zephyr"
Zefiro dolce le novelle fronde,sale per aprire le foglie che si srotolano
"di che si vede Europa rivestire,","in cui l'Europa si vede reclinata,"
non molto lungi al percuoter de l'onde,# Non lontano dalle onde martellanti #
"dietro a le quali, per la lunga foga,","oltre il quale il sole, avendo terminato il suo lungo corso,"
"lo sol talvolta ad ogne uom si nasconde,","a volte si nasconde dalla vista umana,"
siede la fortunata Calaroga,'Sono piaciute le bugie di Calaroga
sotto la protezion del grande scudo,dietro il rifugio del nobile scudo
in che soggiace il leone e soggioga:,che mostra un leone in sconfitta e uno in trionfo.
dentro vi nacque l'amoroso drudo,In quella città nacque l'amante amoroso
"de la fede cristiana, il santo atleta","della fede cristiana, il santo atleta,"
