Original,Translate_IT
La sete natural che mai non sazia,"Questa sete naturale e che non si esaurisce,"
se non con l'acqua onde la femminetta,se non con l'acqua di cui la samaritana
"samaritana domandò la grazia,",Una volta aveva chiesto il favore.
"mi travagliava, e pungeami la fretta","mi lavorava; la fretta allo stesso tempo premeva,"
"per la 'mpacciata via dietro al mio duca,","sulla via colmata, i miei passi in quelli della guida,"
e condoleami a la giusta vendetta.,e io amavo il giusto castigo;
"Ed ecco, sì come ne scrive Luca","quando improvvisamente, così come Luca scrive"
"che Cristo apparve a' due ch'erano in via,",Cristo apparve ai due sulla loro strada.
"già surto fuor de la sepulcral buca,","dopo essere uscito dal suo sepolcro profondo,"
"ci apparve un'ombra, e dietro a noi venìa,","apparve uno spirito che veniva dopo di noi,"
dal piè guardando la turba che giace;,evitando di camminare sulla folla sdraiata;
"né ci addemmo di lei, sì parlò pria,",Lo abbiamo visto solo quando ci ha parlato.
"dicendo: “O frati miei, Dio vi dea pace”.","“Fratelli”, cominciò, “Dio vi dà la pace”."
"Noi ci volgemmo sùbiti, e Virgilio","Quando torniamo tutti e due contemporaneamente,"
rendéli 'l cenno ch'a ciò si conface.,"Virgilio gli restituì la salvezza di cui si usa,"
Poi cominciò: “Nel beato concilio,e gli disse: «Possa egli concederti la pace
ti ponga in pace la verace corte,"al coro dei beati, questo giusto tribunale"
che me rilega ne l'etterno essilio”.,"che mi relega, io, nell’esilio eterno»."
"“Come!”, diss'elli, e parte andavam forte:","«Come?», disse, mentre noi premuriamo il passo;"
"“se voi siete ombre che Dio sù non degni,","se siete di quelli che Dio non ha voluto,"
chi v' ha per la sua scala tanto scorte?”.,"lassù, chi vi conduce così lontano sui suoi gradini?»."
E 'l dottor mio: “Se tu riguardi a' segni,"E il mio dottore gli disse: ""Se stai attento ai segni"
"che questi porta e che l'angel profila,","che segnano questo, tracciati dalle mani dell'angelo,"
ben vedrai che coi buon convien ch'e' regni.,vedrai che egli può regnare con i giusti.
Ma perché lei che dì e notte fila,Ma come la filatrice all’opera senza fine
non li avea tratta ancora la conocchia,per lui non ha ancora esaurito la quenouille
"che Cloto impone a ciascuno e compila,","che Chlotos elabora e assegna a ciascuno,"
"l'anima sua, ch'è tua e mia serocchia,","il suo spirito, che del tuo come del mio è fratello,"
"venendo sù, non potea venir sola,","non avrebbe potuto elevarsi da solo fino a quel luogo,"
però ch'al nostro modo non adocchia.,perché non sa guardare come noi.
Ond'io fui tratto fuor de l'ampia gola,Così fui tirato fuori dalla grande bocca
"d'inferno per mostrarli, e mosterrolli","dall'Inferno, per guidarlo; e io lo guiderò"
"oltre, quanto 'l potrà menar mia scola.",per quanto può condurre la mia dottrina.
"Ma dimmi, se tu sai, perché tai crolli","Ma dimmi, se sai, perché viene il monte"
"diè dianzi 'l monte, e perché tutto ad una",E perché tutti insieme? e perché tutti insieme?
parve gridare infino a' suoi piè molli”.,"Sembrano esclamare, fino ai flutti che lo bagnano?”"
"Sì mi diè, dimandando, per la cruna",La sua richiesta aveva saputo così bene trovare il bersaglio.
"del mio disio, che pur con la speranza","della mia sete di sapere, che solo la speranza"
si fece la mia sete men digiuna.,È sufficiente che l’invidia diventi meno pressante.
Quei cominciò: “Cosa non è che sanza,E l’altro cominciò: “Non è una cosa
ordine senta la religïone,"che si verifica a caso, per rompere l’ordinanza"
"de la montagna, o che sia fuor d'usanza.","di questo monte, o che sia fuori stagione da noi."
Libero è qui da ogne alterazione:,I cambiamenti del tempo non hanno posto qui;
di quel che 'l ciel da sé in sé riceve,"ciò che il cielo riceve in lui, come da lui,"
"esser ci puote, e non d'altro, cagione.",Questo è tutto ciò che potrebbe accadere in questo luogo.
"Per che non pioggia, non grando, non neve,","La grandine o il frima, la pioggia o la rugiada,"
"non rugiada, non brina più sù cade",Il gelo non ha mai superato il limite
che la scaletta di tre gradi breve;,che traccia la scala composta da tre gradini.
"nuvole spesse non paion né rade,","Non si vedono nudi, spessi o vaporosi;"
"né coruscar, né figlia di Taumante,","noi ignoriamo il lampo, la figlia di Thaunas,"
che di là cangia sovente contrade;,Si vede così spesso che si cambia posto.
secco vapor non surge più avante,E anche il vapore arido è trattenuto
"ch'al sommo d'i tre gradi ch'io parlai,",con gli stessi gradini di cui ho appena parlato
dov'ha 'l vicario di Pietro le piante.,e dove sta in piedi il vicario di Pietro.
Trema forse più giù poco o assai;,"Può tremare più in basso, poco o prou, non so."
"ma per vento che 'n terra si nasconda,","ma, qualunque sia il vento che si nasconde sotto terra,"
"non so come, qua sù non tremò mai.","Nulla arriva a casa nostra, senza che si sappia il perché."
Tremaci quando alcuna anima monda,Se trema è perché un’anima finalmente si sente così pura.
"sentesi, sì che surga o che si mova","che sale, o almeno si prepara a salire,"
per salir sù; e tal grido seconda.,e hai appena ascoltato il grido che lo accompagna.
"De la mondizia sol voler fa prova,",Il solo desiderio basta a questa purezza.
"che, tutto libero a mutar convento,","che, finalmente libero di andare verso un’altra dimora,"
"l'alma sorprende, e di voler le giova.",Sorprende l’anima e la rende felice di volere.
"Prima vuol ben, ma non lascia il talento",Prima la sua volontà era impedita.
"che divina giustizia, contra voglia,",per questo altro desiderio che il giudice divino
