Original,Translate_IT
"Di pari, come buoi che vanno a giogo,","Secondo, come buoi che vanno in un giogo,"
"m'andava io con quell'anima carca,","Io con quell'anima pesante continuai,"
fin che 'l sofferse il dolce pedagogo.,Finché il dolce pedagogo lo permette;
Ma quando disse: “Lascia lui e varca;,"Ma quando disse: ""Lascialo, e passa oltre,"
"ché qui è buono con l'ali e coi remi,","Perche' qui e' buono che con la vela e i remi,"
"quantunque può, ciascun pinger sua barca”;","Per quanto possa essere, ognuno spinge sul suo barque;"""
dritto sì come andar vuolsi rife'mi,"A destra, come il camminare vuole, ho riparato"
"con la persona, avvegna che i pensieri","La mia persona, nonostante i miei pensieri"
mi rimanessero e chinati e scemi.,Rimase in me umiliata e abbattuta.
"Io m'era mosso, e seguia volontieri","Avevo voltato pagina, e ho seguito volentieri"
"del mio maestro i passi, e amendue","Le orme del mio Maestro, ed entrambi"
già mostravam com'eravam leggeri;,Hai gia' mostrato la nostra luce di piede.
ed el mi disse: “Volgi li occhi in giùe:,"Quando mi disse: ""Gettati gli occhi,"
"buon ti sarà, per tranquillar la via,","'Era bene per te, per alleviare la strada,"
veder lo letto de le piante tue”.,"Guardare il letto sotto i tuoi piedi."""
"Come, perché di lor memoria sia,","Come, che un po 'di memoria può esistere di loro,"
sovra i sepolti le tombe terragne,Sopra i morti sepolti le loro tombe sulla terra
"portan segnato quel ch'elli eran pria,",Orso scolpito su di loro quello che erano prima;
onde lì molte volte si ripiagne,"Da dove spesso piangiamo per loro di nuovo,"
"per la puntura de la rimembranza,","Da pungiglione di memoria, che solo"
che solo a' pïi dà de le calcagne;,Per il compassionevole doth impostare il suo slancio;
"sì vid'io lì, ma di miglior sembianza","Così ho visto lì, ma di una parvenza migliore"
"secondo l'artificio, figurato","In punto di artificio, con figure coperte"
quanto per via di fuor del monte avanza.,Quello che e' come un percorso dai progetti della montagna.
Vedea colui che fu nobil creato,Ho visto quello che è stato creato nobile
"più ch'altra creatura, giù dal cielo","Più di tutte le altre creature, giù dal cielo"
"folgoreggiando scender, da l'un lato.",Fiammeggianti di fulmini cadono da un lato.
Vedëa Brïareo fitto dal telo,Ho visto Briareus smitten dal dardo
"celestïal giacer, da l'altra parte,","Celestiale, sdraiato dall'altra parte,"
grave a la terra per lo mortal gelo.,Pesante sulla terra dal gelo mortale.
"Vedea Timbreo, vedea Pallade e Marte,","Vidi Thymbreo, Pallade e Marte,"
"armati ancora, intorno al padre loro,","Ancora avvolto in armatura intorno al loro padre,"
mirar le membra d'i Giganti sparte.,Guarda i membri dispersi dei giganti.
Vedea Nembròt a piè del gran lavoro,"Ho visto, ai piedi della sua grande fatica, Nimrod,"
"quasi smarrito, e riguardar le genti","Come se disorientato, guardando la gente"
che 'n Sennaàr con lui superbi fuoro.,che era stato fiero di lui a Sennaar.
"O Nïobè, con che occhi dolenti",Oh Niobe! con gli occhi afflitti
"vedea io te segnata in su la strada,","Ti ho visto sul sentiero tracciato,"
tra sette e sette tuoi figliuoli spenti!,Tra i tuoi sette e i sette figli uccisi!
"O Saùl, come in su la propria spada","O Saulo, come caduto sulla tua spada"
"quivi parevi morto in Gelboè,","Sei apparso senza vita in Gilboa,"
che poi non sentì pioggia né rugiada!,In seguito non si sentiva né pioggia né rugiada!
"O folle Aragne, sì vedea io te",O Aracne pazzo! così ti ho visto
"già mezza ragna, trista in su li stracci","E' allora mezzo ragno, triste sui brandelli"
de l'opera che mal per te si fé.,Di tessuto lavorato in un'ora malvagia per te!
"O Roboàm, già non par che minacci",Oh Rehoboam! non più sembra minacciare
quivi 'l tuo segno; ma pien di spavento,"La tua immagine là, ma piena di costernazione"
"nel porta un carro, sanza ch'altri il cacci.","Un carro lo porta via, quando nessuno insegue!"
Mostrava ancor lo duro pavimento,Mostrato più'er il marciapiede adamantina
come Almeon a sua madre fé caro,Come a sua madre ha fatto Alcmaeon
parer lo sventurato addornamento.,Costosamente apparire l'ornamento fortunato;
Mostrava come i figli si gittaro,Mostrava come i suoi stessi figli si gettavano
"sovra Sennacherìb dentro dal tempio,","Su Sennacherib all'interno del tempio,"
"e come, morto lui, quivi il lasciaro.","E come, essendo morto, lo lasciarono lì;"
Mostrava la ruina e 'l crudo scempio,Mostrato la rovina e la crudele carneficina
"che fé Tamiri, quando disse a Ciro:","Che Tomyr si è battuto, quando ha detto a Cyrus,"
"“Sangue sitisti, e io di sangue t'empio”.","""Hai sete di sangue, e con il sangue ti inghiottisco!"""
Mostrava come in rotta si fuggiro,Visualizza come fuggirono gli Assiri
"li Assiri, poi che fu morto Oloferne,","Dopo che Oloferne fu ucciso,"
e anche le reliquie del martiro.,E allo stesso modo il resto di quel massacro.
