Original,Translate_IT
"“Osanna, sanctus Deus sabaòth,","""Osanna sanctus Deus Sabaoth,"
superillustrans claritate tua,Superillustrans claritate tua
felices ignes horum malacòth!”.,"Felices ignes horum malahoth!"""
"Così, volgendosi a la nota sua,","In questo saggio, alla sua melodia di ritorno,"
"fu viso a me cantare essa sustanza,","Questa sostanza, su cui una doppia luce"
sopra la qual doppio lume s'addua;,"Doppio se stesso, è stato visto da me per cantare,"
"ed essa e l'altre mossero a sua danza,","E al loro ballo questo e gli altri si muovevano,"
e quasi velocissime faville,E nel modo di scintille frettolose
mi si velar di sùbita distanza.,Mi sono allontanati da me con un'improvvisa distanza.
"Io dubitava e dicea 'Dille, dille!'","Dubito di aver detto: ""Diglielo, diglielo."""
"fra me, 'dille' dicea, 'a la mia donna","Dentro di me, ""dille,"" dicendo ""dillo alla mia signora,"""
che mi diseta con le dolci stille'.,che sgozza la mia sete con le sue dolci effluenze;
Ma quella reverenza che s'indonna,Eppure la riverenza che lo domina
"di tutto me, pur per Be e per ice,","Tutta me solo da B e ICE,"
mi richinava come l'uom ch'assonna.,Mi inginocchiò di nuovo come uno che dorme.
Poco sofferse me cotal Beatrice,Per poco tempo Beatrice mi ha sopportato così;
"e cominciò, raggiandomi d'un riso","E lei cominciò, mi illuminava con un sorriso"
"tal, che nel foco faria l'uom felice:",Come se ne rendesse felice uno nel fuoco:
"“Secondo mio infallibile avviso,","""Secondo consigli infallibili,"
come giusta vendetta giustamente,Dopo che modo una giusta vendetta giustamente
"punita fosse, t'ha in pensier miso;","Potrebbe essere vendicato ti ha messo a pensare,"
ma io ti solverò tosto la mente;,ma ti scioglierò rapidamente la mente;
"e tu ascolta, ché le mie parole","E tu ascolta, per queste mie parole"
di gran sentenza ti faran presente.,Di una grande dottrina ti farà un regalo.
Per non soffrire a la virtù che vole,Non sopportando il potere che vuole
"freno a suo prode, quell'uom che non nacque,","Curb per il suo bene, quell'uomo che non e' mai nato,"
"dannando sé, dannò tutta sua prole;",Dannazione a se stesso dannato tutta la sua progenie;
onde l'umana specie inferma giacque,Per la specie umana in basso
"giù per secoli molti in grande errore,","Laici malati per molti secoli in grande errore,"
fin ch'al Verbo di Dio discender piacque,Fino a scendere ha gradito la Parola di Dio
"u' la natura, che dal suo fattore","A dove la natura, che dal proprio Creatore"
"s'era allungata, unì a sé in persona","Si è allontanato, si è unito a lui di persona"
con l'atto sol del suo etterno amore.,Con l'unico atto del suo amore eterno.
Or drizza il viso a quel ch'or si ragiona:,"Ora, a ciò che è detto, dirigi la tua vista;"
"questa natura al suo fattore unita,","Questa natura quando unita al suo Creatore,"
"qual fu creata, fu sincera e buona;","Come creato, è stato sincero e buono;"
ma per sé stessa pur fu ella sbandita,Ma da solo fu bandito
"di paradiso, però che si torse","Dal Paradiso, perché si è allontanato"
da via di verità e da sua vita.,Fuori dalla via della verità e della sua vita.
La pena dunque che la croce porse,"Quindi la pena che la croce ha trattenuto,"
"s'a la natura assunta si misura,","Se misurata per la natura così assunta,"
nulla già mai sì giustamente morse;,"Nessuno ancora con tanta giustizia punse,"
"e così nulla fu di tanta ingiura,","E nessuno fu mai di così grande ingiustizia,"
"guardando a la persona che sofferse,","Considerando chi è la persona che ha sofferto,"
in che era contratta tal natura.,All'interno del quale tale natura è stata contratto.
Però d'un atto uscir cose diverse:,Da un atto quindi emanato cose diverse;
ch'a Dio e a' Giudei piacque una morte;,A Dio e ai Giudei una sola morte fu gradita;
per lei tremò la terra e 'l ciel s'aperse.,La Terra tremò e il Cielo fu aperto.
"Non ti dee oramai parer più forte,",Non dovrebbe più sembrare difficile.
quando si dice che giusta vendetta,"A te, quando si dice che una giusta vendetta"
poscia vengiata fu da giusta corte.,Da una corte giusta e' stata poi vendicata.
