Original,Translate_IT
La bocca sollevò dal fiero pasto,"La sua bocca si è alzata dal suo brutto pasto,"
"quel peccator, forbendola a' capelli","Quel peccatore, che lo pulisce sui capelli"
del capo ch'elli avea di retro guasto.,Della stessa testa che aveva sprecato lui dietro.
Poi cominciò: “Tu vuo' ch'io rinovelli,"Poi ha cominciato: ""Volete che io rinnovi"
disperato dolor che 'l cor mi preme,Il dolore disperato che mi spezza il cuore
"già pur pensando, pria ch'io ne favelli.","Pensare solo a, prima che io ne parli;"
Ma se le mie parole esser dien seme,Ma se le mie parole sono seme che può portare frutto
"che frutti infamia al traditor ch'i' rodo,","di infamia al traditore che ho mangiato,"
parlare e lagrimar vedrai insieme.,"Parlando e piangendo, vedrai insieme."
Io non so chi tu se' né per che modo,"Non so chi sei, né con quale modalità"
venuto se' qua giù; ma fiorentino,"Sei venuto qui, ma un fiorentino"
mi sembri veramente quand'io t'odo.,"Mi sembri sincero, quando ti sento."
"Tu dei saper ch'i' fui conte Ugolino,","Dovete sapere che ero il conte Ugolino,"
e questi è l'arcivescovo Ruggieri:,E questo era Ruggieri l'Arcivescovo;
or ti dirò perché i son tal vicino.,Ora ti diro' perche' sono cosi' vicina.
"Che per l'effetto de' suo' mai pensieri,","Che, per effetto dei suoi pensieri maligni,"
"fidandomi di lui, io fossi preso","Fidandomi di lui sono stato fatto prigioniero,"
"e poscia morto, dir non è mestieri;","E dopo essere stato messo a morte, non ho bisogno di dire:"
"però quel che non puoi avere inteso,","Ma ciò che tu non puoi aver sentito,"
"cioè come la morte mia fu cruda,","Cioè, quanto è stata crudele la mia morte,"
"udirai, e saprai s'e' m'ha offeso.",Ascolta e saprai se mi ha fatto del male.
"Breve pertugio dentro da la Muda,","Una stretta foratura nella mew,"
"la qual per me ha 'l titol de la fame,","che porta per me il titolo di Carestia,"
"e che conviene ancor ch'altrui si chiuda,","E in cui gli altri devono ancora essere rinchiusi,"
m'avea mostrato per lo suo forame,Mi aveva mostrato attraverso la sua apertura molte lune
"più lune già, quand'io feci 'l mal sonno","Già, quando ho sognato il sogno malvagio"
che del futuro mi squarciò 'l velame.,Quale del futuro mi affitterà il velo.
"Questi pareva a me maestro e donno,","Questo mi è apparso come signore e padrone,"
cacciando il lupo e ' lupicini al monte,Cacciare il lupo e whelps sulla montagna
per che i Pisan veder Lucca non ponno.,Per cui i Pisani non possono vedere Lucca.
"Con cagne magre, studïose e conte","con i segugi agghindati, ansiosi e ben addestrati,"
Gualandi con Sismondi e con Lanfranchi,Gualandi con Sismondi e Lanfianchi
s'avea messi dinanzi da la fronte.,Aveva mandato fuori prima di lui al fronte.
In picciol corso mi parieno stanchi,Dopo breve corso mi sembrò precipitoso
"lo padre e ' figli, e con l'agute scane",Il padre e i figli e con zanne affilate
mi parea lor veder fender li fianchi.,Mi è sembrato di vedere i loro fianchi strappati.
"Quando fui desto innanzi la dimane,","Quando prima del giorno ero sveglio,"
pianger senti' fra 'l sonno i miei figliuoli,Sentii i miei figli lamentarsi nel sonno
"ch'eran con meco, e dimandar del pane.","Chi era con me, e chiedere il pane."
"Ben se' crudel, se tu già non ti duoli","Crudele sei tu, se ancora non ti affliggi,"
pensando ciò che 'l mio cor s'annunziava;,"Pensando a quello che il mio cuore mi ha preannunciato,"
"e se non piangi, di che pianger suoli?","E tu non piangi, a cosa vuoi piangere?"
"Già eran desti, e l'ora s'appressava","Ora erano svegli, e l'ora si avvicinava"
"che 'l cibo ne solëa essere addotto,","In cui il nostro cibo ci veniva portato,"
e per suo sogno ciascun dubitava;,Attraverso il suo sogno ognuno era preoccupato;
e io senti' chiavar l'uscio di sotto,E ho sentito chiudere la porta sotto.
a l'orribile torre; ond'io guardai,Della torre orribile; dove senza una parola
nel viso a' mie' figliuoi sanza far motto.,Ho guardato i volti dei miei figli.
"Io non piangëa, sì dentro impetrai:","Non ho pianto, mi sono trasformato così in pietra;"
piangevan elli; e Anselmuccio mio,"Piangevano, e mia cara piccola Anselma"
"disse: ""Tu guardi sì, padre! che hai?"".","Disse: ""Padre, guarda così: che ti prende?."""
Perciò non lagrimai né rispuos'io,"Ancora non una lacrima che ho versato, né la risposta fatta"
"tutto quel giorno né la notte appresso,","Tutto quel giorno, e ancora la notte dopo,"
infin che l'altro sol nel mondo uscìo.,Finche' un altro sole non si e' alzato sul mondo.
Come un poco di raggio si fu messo,Come ora un piccolo barlume ha fatto la sua strada
"nel doloroso carcere, e io scorsi","Nella prigione dolorante, e ho visto"
"per quattro visi il mio aspetto stesso,","Su quattro facce il mio stesso aspetto,"
ambo le man per lo dolor mi morsi;,Entrambi le mie mani in agonia ho morso;
"ed ei, pensando ch'io 'l fessi per voglia","E, pensando che l'ho fatto per desiderio"
"di manicar, di sùbito levorsi","Di mangiare, all'improvviso si innervosiscono,"
"e disser: ""Padre, assai ci fia men doglia","E dissero: ""Padre, molto meno dolore ci darà"
se tu mangi di noi: tu ne vestisti,"Se tu mangi da noi, tu ci vestisti"
"queste misere carni, e tu le spoglia"".","Con questa povera carne, e la spogli."""
Queta'mi allor per non farli più tristi;,"Allora mi sono calmato, non per renderli piu' tristi."
lo dì e l'altro stemmo tutti muti;,"Quel giorno eravamo tutti in silenzio, e l'indomani."
"ahi dura terra, perché non t'apristi?","Ah! terra ostinata, perché non hai aperto?"
"Poscia che fummo al quarto dì venuti,","Quando fummo giunti al quarto giorno, Gaddo"
"Gaddo mi si gittò disteso a' piedi,","Si e' buttato giu' disteso prima dei miei piedi,"
