Original,Translate_IT
Tant'eran li occhi miei fissi e attenti,"“Tu, che resti sulla riva del fiume santo,"
"a disbramarsi la decenne sete,","riprendo, volgendo verso di me la punta di un discorso"
che li altri sensi m'eran tutti spenti.,"il cui taglio già mi raggiungeva duramente,"
Ed essi quinci e quindi avien parete,"la signora, e inseguito senza essersi interrotta,"
di non caler - così lo santo riso,"di', di' se tutto questo non è vero!"
a sé traéli con l'antica rete! -;,Ora si aggiunge alle accuse!”
quando per forza mi fu vòlto il viso,"La mia mente era così confusa,"
"ver' la sinistra mia da quelle dee,","che volevo parlare, ma la mia voce si spense"
perch'io udi' da loro un “Troppo fiso!”;,prima di lanciarsi fuori dal proprio organo.
e la disposizion ch'a veder èe,Ben presto esaurì la sua pazienza e disse:
"ne li occhi pur testé dal sol percossi,",“Cosa pensi? Rispondi! I brutti ricordi
sanza la vista alquanto esser mi fée.,in te non sono ancora stati toccati dall’acqua”.
Ma poi ch'al poco il viso riformossi,La paura che si mescola alla confusione
(e dico 'al poco' per rispetto al molto,"mi strappò dalle labbra un “sì” così mal formato,"
"sensibile onde a forza mi rimossi),",Lo si sente con gli occhi molto meglio che con l’udito.
vidi 'n sul braccio destro esser rivolto,"E come aver bendato una balestra troppo forte,"
"lo glorïoso essercito, e tornarsi","quando si deve deselezionare, la corda e l’arco si rompono"
col sole e con le sette fiamme al volto.,"e le frecce se ne vanno senza forza verso la meta,"
Come sotto li scudi per salvarsi,"alla fine scoppiai sotto quel peso schiacciante,"
"volgesi schiera, e sé gira col segno,","facendo posto all’improvviso ai sospiri e alle lacrime,"
prima che possa tutta in sé mutarsi;,Ma la mia voce mi soffocava in gola.
quella milizia del celeste regno,"Allora mi disse: ""In mezzo ai miei desideri"
"che procedeva, tutta trapassonne",che dovevano condurti verso l’amore di questo bene
pria che piegasse il carro il primo legno.,"presso il quale nulla è più degno di ciò che si sogna,"
"Indi a le rote si tornar le donne,",quale catena o fossa sulla tua strada tesa
e 'l grifon mosse il benedetto carco,"hai incontrato, che così ti hanno fatto perdere"
"sì, che però nulla penna crollonne.",La speranza di andare avanti con la tua strada?
La bella donna che mi trasse al varco,Quali agevolazioni o quali vantaggi
e Stazio e io seguitavam la rota,"Avevi scoperto, scritto sulla fronte degli altri,"
che fé l'orbita sua con minore arco.,per sentire così forte il bisogno di piacergli?”
"Sì passeggiando l'alta selva vòta,","Affogando con fatica un sospiro di amarezza,"
"colpa di quella ch'al serpente crese,","Solo con lo sforzo ho potuto rispondergli,"
temprava i passi un'angelica nota.,e la mia bocca formò dolorosamente delle parole.
Forse in tre voli tanto spazio prese,"Gli dissi piangendo: ""Gli oggetti corporei"
"disfrenata saetta, quanto eramo","con i loro falsi piaceri allontanarono i miei passi,"
"rimossi, quando Bëatrice scese.",Non appena il tuo sguardo si è nascosto per me».
Io senti' mormorare a tutti “Adamo”;,"“Che tu taccia”, disse, “o anche che tu neghi"
poi cerchiaro una pianta dispogliata,"Ciò che riconosci, la tua colpa."
di foglie e d'altra fronda in ciascun ramo.,"Non è meno noto, e il tuo giudice lo sa."
"La coma sua, che tanto si dilata",Ma quando dai peccati la confessione esce da se stessa
"più quanto più è sù, fora da l'Indi","dalle labbra del peccatore, la macina si volta,"
ne' boschi lor per altezza ammirata.,"nel nostro tribunale, contro il filo della spada."
"“Beato se', grifon, che non discindi",E così ora senti la vergogna
"col becco d'esto legno dolce al gusto,","del tuo errore passato, e affinché un’altra volta"
poscia che mal si torce il ventre quindi”.,"ti mostri più forte con altre sirene,"
Così dintorno a l'albero robusto,Lascia asciugare le lacrime e ascolta:
gridaron li altri; e l'animal binato:,comprenderai come la mia carne sepolta
“Sì si conserva il seme d'ogne giusto”.,Avrebbe dovuto mostrarti una strada completamente diversa.
"E vòlto al temo ch'elli avea tirato,",La natura e l’arte non ti hanno mai offerto
"trasselo al piè de la vedova frasca,",di piacere paragonabile a quello dei bei membri
e quel di lei a lei lasciò legato.,che un tempo mi portavano e ora sono cenere.
"Come le nostre piante, quando casca","Ora, poiché tu perdi questo supremo piacere"
giù la gran luce mischiata con quella,"dopo la mia morte, quale altro oggetto mortale"
"che raggia dietro a la celeste lasca,",Potrebbe sembrare un po’ intrigante ai tuoi occhi?
"turgide fansi, e poi si rinovella","Non dovevi, invece, quando le cose fuorvianti"
"di suo color ciascuna, pria che 'l sole","Ti hanno dato il primo colpo, alzati."
giunga li suoi corsier sotto altra stella;,"Il tuo spirito fino a me, chi non sbagliava più?"
