Original,Translate_IT
Già era in loco onde s'udia 'l rimbombo,Eravamo nel luogo dove arrivava il rumore.
"de l'acqua che cadea ne l'altro giro,","dell'acqua che scorreva nel cerchio successivo,"
"simile a quel che l'arnie fanno rombo,","come il fruscio di un grande sciame di api,"
"quando tre ombre insieme si partiro,","quando vidi allontanarsi tre ombre, correndo,"
"correndo, d'una torma che passava","di un gruppo di spiriti che passavano appunto,"
sotto la pioggia de l'aspro martiro.,mentre il loro tormento pioveva su di loro dall'alto.
"Venian ver' noi, e ciascuna gridava:",Venivano da noi e gridavano tutte e tre:
“Sòstati tu ch'a l'abito ne sembri,"“Per grazia, fermati, tu il cui abito ci mostra"
essere alcun di nostra terra prava”.,che il tuo paese perverso era anche il nostro».
"Ahimè, che piaghe vidi ne' lor membri,","Ahimè, quanto vivo sulle loro membra di piaghe"
"ricenti e vecchie, da le fiamme incese!","vecchi o di tanto in tanto, che le fiamme"
Ancor men duol pur ch'i' me ne rimembri.,e di cui conservo ancora un ricordo cocente!
A le lor grida il mio dottor s'attese;,"udendo le loro grida, il mio dottore si fermò,"
"volse 'l viso ver' me, e “Or aspetta”,","voltandosi verso di me per dirmi: «Aspettali,"
"disse, “a costor si vuole esser cortese.",perché bisogna avere riguardo per questi;
E se non fosse il foco che saetta,e se non temessi il flagello di queste fiamme
"la natura del loco, i' dicerei","che fanno la legge, aggiungerei anche"
che meglio stesse a te che a lor la fretta”.,"che non sono loro, ma tu che devi correre”."
"Ricominciar, come noi restammo, ei","Da parte loro, avevano già ripreso la loro corsa,"
"l'antico verso; e quando a noi fuor giunti,",vedendoci aspettare; e non appena giunsero
fenno una rota di sé tutti e trei.,Tutti e tre formarono un cerchio.
"Qual sogliono i campion far nudi e unti,","e come i lottatori, tutti nudi e rivestiti d'olio,"
"avvisando lor presa e lor vantaggio,","si sorvegliano tra loro, cercando il loro vantaggio,"
"prima che sien tra lor battuti e punti,","prima di prendere e scambiare colpi,"
"così rotando, ciascuno il visaggio","come giravano in tondo, senza perdermi di vista,"
