Original,Translate_IT
"Io vidi già cavalier muover campo,","Ho visto i cavalieri muoversi accampamento,"
"e cominciare stormo e far lor mostra,","Iniziate l'uragano, e il loro raduno fanno,"
e talvolta partir per loro scampo;,E a volte iniziano per la loro fuga;
"corridor vidi per la terra vostra,","Vaunt-couriers ho visto sulla vostra terra,"
"o Aretini, e vidi gir gualdane,","O Aretina, e i raccoglitori vanno avanti,"
fedir torneamenti e correr giostra;,"Tornei colpiti, e le giostre corrono,"
"quando con trombe, e quando con campane,","A volte con le trombe e a volte con le campane,"
"con tamburi e con cenni di castella,","Con bollitore-tamburo, e segnali dei castelli,"
e con cose nostrali e con istrane;,"E con i nostri, e con le cose stravaganti,"
né già con sì diversa cennamella,Ma mai ancora con la cornamusa cosi' sdolcinata.
"cavalier vidi muover né pedoni,","Ho visto cavalieri muoversi, né fanteria,"
né nave a segno di terra o di stella.,Né nave da nessun segno di terra o stella.
Noi andavam con li diece demoni.,Siamo andati per la nostra strada con i dieci demoni;
Ahi fiera compagnia! ma ne la chiesa,"Ah, compagnia selvaggia! ma in chiesa"
"coi santi, e in taverna coi ghiottoni.","Con i santi, e nella taverna con i ghiottoni!"
"Pur a la pegola era la mia 'ntesa,","Sul campo c'era sempre il mio intento,"
per veder de la bolgia ogne contegno,"Per vedere l'intera condizione di quella Bolgia,"
e de la gente ch'entro v'era incesa.,e del popolo che vi era stato bruciato.
"Come i dalfini, quando fanno segno","Anche come i delfini, quando fanno un segno"
a' marinar con l'arco de la schiena,"Ai marinai inarcando la schiena,"
"che s'argomentin di campar lor legno,","che si consiglia di prendere per salvare il loro vascello,"
"talor così, ad alleggiar la pena,","Così a volte, per alleviare il suo dolore,"
mostrav'alcun de' peccatori 'l dosso,"Uno dei peccatori avrebbe mostrato la sua schiena,"
e nascondea in men che non balena.,E in meno tempo nasconderlo che si illumina.
E come a l'orlo de l'acqua d'un fosso,Come sull'orlo dell'acqua in un fosso
"stanno i ranocchi pur col muso fuori,","Le rane stanno in piedi solo con le museruole fuori,"
"sì che celano i piedi e l'altro grosso,","che nascondono i piedi e l'altra massa,"
sì stavan d'ogne parte i peccatori;,Così i peccatori stavano in piedi da ogni parte;
"ma come s'appressava Barbariccia,","Ma quando Barbariccia si avvicinò a loro,"
così si ritraén sotto i bollori.,Così sotto l'ebollizione si ritirarono.
"I' vidi, e anco il cor me n'accapriccia,","Io vidi, e ancora il mio cuore tremava,"
"uno aspettar così, com'elli 'ncontra","Uno che aspetta così, anche se sta per accadere"
ch'una rana rimane e l'altra spiccia;,"Una rana rimane, e un'altra si tuffa;"
"e Graffiacan, che li era più di contra,","E Graffiacan, che più l'ha affrontato,"
li arruncigliò le 'mpegolate chiome,"Lo aggrappato per le sue trecce spalmato di pece,"
"e trassel sù, che mi parve una lontra.","E l'ha tirato su, in modo che sembrasse una lontra."
"I' sapea già di tutti quanti 'l nome,","Sapevo, prima, i nomi di tutti loro,"
"sì li notai quando fuorono eletti,","Così li avevo notati quando furono scelti,"
"e poi ch'e' si chiamaro, attesi come.","E quando si chiamavano, ascoltavano come."
"“O Rubicante, fa che tu li metti","""O Rubicante, vedi di posare"
"li unghioni a dosso, sì che tu lo scuoi!”,","I tuoi artigli su di lui, affinché tu lo spenga."""
gridavan tutti insieme i maladetti.,Piangeva tutti quelli maledetti.
"E io: “Maestro mio, fa, se tu puoi,","E io: ""Padre mio, fa' in modo che, se puoi,"
che tu sappi chi è lo sciagurato,"perché tu sappia chi è il pugile senza fortuna,"
venuto a man de li avversari suoi”.,"Venite così nelle mani dei suoi avversari."""
Lo duca mio li s'accostò allato;,"Vicino a lui il mio capo ha disegnato,"
"domandollo ond'ei fosse, e quei rispuose:","Gli chiese da dove era, e gli rispose:"
“I' fui del regno di Navarra nato.,"""Sono nato nel regno di Navarra;"
"Mia madre a servo d'un segnor mi puose,","Mia madre mi mise servo di un signore,"
"che m'avea generato d'un ribaldo,","Perche' mi aveva portato a un fantoccio di ribald,"
distruggitor di sé e di sue cose.,Distruttore di se stesso e delle sue cose.
Poi fui famiglia del buon re Tebaldo;,Allora io domestico era di buon re Thibault;
"quivi mi misi a far baratteria,","Mi ci ho messo per esercitarmi con la barattatura,"
di ch'io rendo ragione in questo caldo”.,"Per cui pago la resa dei conti in questo caldo."""
"E Cirïatto, a cui di bocca uscia","e Ciriatto, dalla cui bocca proiettava,"
"d'ogne parte una sanna come a porco,","Su entrambi i lati, una zanna, come in un cinghiale,"
li fé sentir come l'una sdruscia.,L'ha fatto sentire come uno di loro poteva strappare.
Tra male gatte era venuto 'l sorco;,Tra i gatti cattivi il topo era venuto;
ma Barbariccia il chiuse con le braccia,"Ma Barbariccia lo stringeva tra le braccia,"
"e disse: “State in là, mentr'io lo 'nforco”.","E disse: ""State lontani, mentre io lo affogo."""
E al maestro mio volse la faccia;,E al mio Maestro voltò la testa;
"“Domanda”, disse, “ancor, se più disii","""Chiediglielo di nuovo,"" disse, ""se vuoi di più"
"saper da lui, prima ch'altri 'l disfaccia”.","Per saperlo da lui, prima che qualcuno lo distrugga."""
Lo duca dunque: “Or dì: de li altri rii,"La Guida: ""Ora raccontate allora degli altri colpevoli;"
conosci tu alcun che sia latino,"Conosci qualcuno che è un latiano,"
"sotto la pece?”. E quelli: “I' mi partii,","Sotto il campo?"" E lui: ""Mi sono separato"
"poco è, da un che fu di là vicino.",Ultimamente da uno che era un vicino ad esso;
"Così foss'io ancor con lui coperto,","Se fossi ancora coperto con lui,"
ch'i' non temerei unghia né uncino!”.,"Perché non dovrei temere né artiglio né gancio!"""
"E Libicocco “Troppo avem sofferto”,","E Libicocco: ""Abbiamo sopportato troppo;"""
"disse; e preseli 'l braccio col runciglio,","E con la sua ragnatele lo colpì per il braccio,"
"sì che, stracciando, ne portò un lacerto.","Cosi' che, strappando via un tendine..."
Draghignazzo anco i volle dar di piglio,Eke Draghignazzo volle piombare su di lui
giuso a le gambe; onde 'l decurio loro,Giù alle gambe; da dove il loro Decurion
si volse intorno intorno con mal piglio.,Girati e girati con sguardo malvagio.
"Quand'elli un poco rappaciati fuoro,","Quando furono di nuovo un po' pacificati,"
"a lui, ch'ancor mirava sua ferita,","Di lui, che stava ancora guardando la sua ferita,"
domandò 'l duca mio sanza dimoro:,Ha richiesto il mio direttore d'orchestra senza rimanere:
“Chi fu colui da cui mala partita,"""Chi era quello, da cui un'infelice separazione"
di' che facesti per venire a proda?”.,"Tu dici che hai fatto, per scendere a terra?"""
"Ed ei rispuose: “Fu frate Gomita,","Ed egli rispose: ""Era il frate Gomita,"
"quel di Gallura, vasel d'ogne froda,","Lui di Gallura, nave di tutte le frodi,"
"ch'ebbe i nemici di suo donno in mano,","che aveva in mano i nemici del suo Signore,"
"e fé sì lor, che ciascun se ne loda.",e trattarono con loro tutti gli esulti;
"Danar si tolse e lasciolli di piano,","Prese i soldi e li lasciò andare,"
sì com'e' dice; e ne li altri offici anche,Come dice lui; e in altri uffici
"barattier fu non picciol, ma sovrano.","Era un barattore, non cattivo, ma sovrano."
Usa con esso donno Michel Zanche,Predecessori con lui un Don Michael Zanche
di Logodoro; e a dir di Sardigna,Di Logodoro; e della Sardegna
le lingue lor non si sentono stanche.,Per spettegolare non si sentono mai stanchi.
"Omè, vedete l'altro che digrigna;","O me! vedere quello, come si macina i denti;"
"i' direi anche, ma i' temo ch'ello","Ancora più lontano vorrei parlare, ma ho paura"
non s'apparecchi a grattarmi la tigna”.,"Perche' non mi grattasse il prurito per prepararmi."""
"E 'l gran proposto, vòlto a Farfarello","E il grande Provosto si rivolse a Farfarello,"
"che stralunava li occhi per fedire,","che ha rotolato gli occhi come per colpire,"
"disse: “Fatti 'n costà, malvagio uccello!”.","Disse: ""Fatti da parte, uccello malvagio."""
"“Se voi volete vedere o udire”,","""Se vuoi vedere o sentire,"""
"ricominciò lo spaürato appresso,","L'assalito dal terrore vi ha ripreso,"
"“Toschi o Lombardi, io ne farò venire;","""Tuscani o Longobardi, li farò venire."
"ma stieno i Malebranche un poco in cesso,","Ma lasciate che il Malebranco cessi un po',"
sì ch'ei non teman de le lor vendette;,"perché non temano le loro vendette,"
"e io, seggendo in questo loco stesso,","E io, seduto in questo stesso posto,"
