Original,Translate_IT
"Ricorditi, lettor, se mai ne l'alpe",Il nero dell'inferno e una notte scintillante
ti colse nebbia per la qual vedessi,"Non dal cielo piu' povero della luce piu' pallida,"
"non altrimenti che per pelle talpe,","Dal più denso degli anelli nebulosi oscurati,"
"come, quando i vapori umidi e spessi","Non mi ha mai rinchiuso in un velo grossolano,"
"a diradar cominciansi, la spera","Come il fumo che ci circondava,"
del sol debilemente entra per essi;,Non mi è mai sembrato così doloroso.
e fia la tua imagine leggera,"Non posso stare in piedi, gli occhi chiusi,"
in giugnere a veder com'io rividi,Si avvicinava e la spalla si avvicinava.
"lo sole in pria, che già nel corcar era.","La mia guida mi è fedele, bianca e indistruttibile."
"Sì, pareggiando i miei co' passi fidi",Come il cieco ama il suo bisogno
"del mio maestro, usci' fuor di tal nube",Seguite il Fuhrer per non correre
ai raggi morti già ne' bassi lidi.,A ciò che porta il pericolo e forse la morte...
O imaginativa che ne rube,"Così lo seguo, figlio di riconoscere qualcosa,"
"talvolta sì di fuor, ch'om non s'accorge","Con amaro tormento e obbedisci a lui,"
"perché dintorno suonin mille tube,","Egli disse: ""Presta attenzione al fatto che non ci separiamo ."""
"chi move te, se 'l senso non ti porge?","Ho sentito delle voci là, e ogni sembrava"
"Moveti lume che nel ciel s'informa,","Per gemere gnad e pace con l'Agnello,"
per sé o per voler che giù lo scorge.,Se il Signore ci perdona i peccati.
De l'empiezza di lei che mutò forma,"Agnus Dei sento suonare l'inizio,"
"ne l'uccel ch'a cantar più si diletta,","In ogni parola e in ogni modo,"
ne l'imagine mia apparve l'orma;,E i suoi toni sono perfettamente coerenti.
e qui fu la mia mente sì ristretta,"""Questi sono spiriti, Signore!"" così mi sono voltato"
"dentro da sé, che di fuor non venìa","A lui, e lui: ""È come decidi tu;"
cosa che fosse allor da lei ricetta.,"Si sciolgono dalla rabbia laccio."""
Poi piovve dentro a l'alta fantasia,"""Chi sei tu per tagliare il nostro fumo,"
"un crucifisso, dispettoso e fero","Da cui, come parli di noi, si sente..."
"ne la sua vista, e cotal si moria;","Che il tempo ti separi ancora dopo le lune?"""
"intorno ad esso era il grande Assüero,","Il discorso è stato in armonia con uno,"
"Estèr sua sposa e 'l giusto Mardoceo,","Ma il mio maestro disse: ""Stilla il suo desiderio"
che fu al dire e al far così intero.,"E chiedigli di salire di sopra."""
E come questa imagine rompeo,"""La creatura per tornare al Creatore,"
"sé per sé stessa, a guisa d'una bulla","Purificarsi e diventare bello come prima,"
"cui manca l'acqua sotto qual si feo,","Vieni con me e senti i miracoli!"""
surse in mia visïone una fanciulla,"Così io, e lui: ""Io grido con te,"
"piangendo forte, e dicea: “O regina,","Per quanto posso, e per non divorziare..."
perché per ira hai voluto esser nulla?,"Conducici nel fumo al posto dell'orecchio."""
Ancisa t'hai per non perder Lavina;,"Io dico: ""Sebbene le guaine mi spogliano,"
"or m'hai perduta! Io son essa che lutto,","Che solo la morte risolverà, io urlo su"
"madre, a la tua pria ch'a l'altrui ruina”.",E fino a qui ha attraversato l'inferno di sofferenza.
Come si frange il sonno ove di butto,"E il Signore mi accolse così come grazia,"
"nova luce percuote il viso chiuso,","Che io possa aspirare a lui,"
che fratto guizza pria che muoia tutto;,"Corsa completamente contro questo tempo,"
così l'imaginar mio cadde giuso,"Quindi dimmi, chi eri una volta nella vita,"
"tosto che lume il volto mi percosse,",E se ho tenuto la strada destra qui...
maggior assai che quel ch'è in nostro uso.,"Poiché la tua parola ci darà la nostra direzione."""
"I' mi volgea per veder ov'io fosse,","""Marco una volta mi chiamavo, e quello che il mondo conteneva..."
"quando una voce disse “Qui si monta”,","Io potevo farlo e aspiravo al prezzo,"
che da ogne altro intento mi rimosse;,Che ora sulla Terra nessuno sta puntando.
e fece la mia voglia tanto pronta,"Il grado prima di te è la strada verso il cerchio più alto."""
"di riguardar chi era che parlava,","Egli disse: ""Ti ho pregato ancora,"" così egli aggiunge,"
"che mai non posa, se non si raffronta.","""Pensa con insistenza alla meta del viaggio."""
Ma come al sol che nostra vista grava,"E io gli dissi: ""Per la mia fedeltà, sia!"
"e per soverchio sua figura vela,","Ma sappi che trovo un dubbio,"
così la mia virtù quivi mancava.,Non lo diro' a nessuno.
"“Questo è divino spirito, che ne la",Un tempo era semplice; doppiamente ora sente
"via da ir sù ne drizza sanza prego,","L'ho dentro di me, dopo quello che hai detto,"
e col suo lume sé medesmo cela.,Appena mi metto in contatto con quel posto.
"Sì fa con noi, come l'uom si fa sego;","Vero è, il mondo, come mi hai accusato,"
"ché quale aspetta prego e l'uopo vede,","# E' su ogni virtù, ogni onore, #"
malignamente già si mette al nego.,E con tutta la malvagità incinta e afflitta.
Or accordiamo a tanto invito il piede;,"Ma io li riconosco e li insegno a cambiare,"
"procacciam di salir pria che s'abbui,",E' cosi' che ho pregato.
"ché poi non si poria, se 'l dì non riede”.","Egli li cerca là, che è la sfera del cielo."""
"Così disse il mio duca, e io con lui",Un aquilone precipitoso! È scappato da qui
volgemmo i nostri passi ad una scala;,"Secondo il suo petto, e poi ha iniziato: ""Sai,"
"e tosto ch'io al primo grado fui,","Il mondo è cieco e tu, amico, vieni da lei."
senti'mi presso quasi un muover d'ala,Voi che vivete dite sempre:
