Original,Translate_IT
Mentre che li occhi per la fronda verde,Per fare il suo corso attraverso l'acqua più liscia
ficcava ïo sì come far suole,"la piccola corteccia del mio spirito ora arrampica la sua vela,"
"chi dietro a li uccellin sua vita perde,",lasciando alle spalle quel mare crudele.
"lo più che padre mi dicea: “Figliuole,","Ora canterò il secondo regno,"
"vienne oramai, ché 'l tempo che n'è imposto","là dove l'anima dell'uomo è purificata,"
più utilmente compartir si vuole”.,resa degna di ascendere al Cielo.
"Io volsi 'l viso, e 'l passo non men tosto,","Qui dai morti la poesia si alzi,"
"appresso i savi, che parlavan sìe,","O Muse sacre, da quando sono vostra."
che l'andar mi facean di nullo costo.,Lasciate che Calliope si alzi.
Ed ecco piangere e cantar s'udìe,per accompagnare la mia canzone con quegli stessi accordi
"'Labïa mëa, Domine' per modo",la cui forza colpì così le miserabili magpie
"tal, che diletto e doglia parturìe.","che, ascoltando, hanno perso ogni speranza di perdono."
"“O dolce padre, che è quel ch'i' odo?”,","Colore dolce dello zaffiro orientale,"
comincia' io; ed elli: “Ombre che vanno,aleggiando nell'aspetto calmo e tranquillo
forse di lor dover solvendo il nodo”.,"d'aria intervenente, pura all'orizzonte,"
"Sì come i peregrin pensosi fanno,",mi sono compiaciuto ancora una volta dei miei occhi
"giugnendo per cammin gente non nota,",non appena ho lasciato l'aria morbosa
"che si volgono ad essa e non restanno,",che aveva afflitto sia il mio petto che gli occhi.
"così di retro a noi, più tosto mota,","Il pianeta giusto che incoraggia l'amore,"
venendo e trapassando ci ammirava,"sorridente, illuminato a est,"
d'anime turba tacita e devota.,velando i pesci nel suo treno.
"Ne li occhi era ciascuna oscura e cava,","Mi voltai a destra e, fissando la mia attenzione"
"palida ne la faccia, e tanto scema","sull'altro polo, ho visto quattro stelle"
che da l'ossa la pelle s'informava.,"non visti, ma dai primi sulla terra."
Non credo che così a buccia strema,Il cielo stesso sembrava gioire
"Erisittone fosse fatto secco,",nel loro splendente luccichio. O vedova
"per digiunar, quando più n'ebbe tema.","regione del nord, negata quella vista!"
Io dicea fra me stesso pensando: 'Ecco,"Una volta che ho attirato il mio sguardo da loro,"
"la gente che perdé Ierusalemme,",girare a malapena verso l'altro polo
quando Maria nel figlio diè di becco!'.,"dove era posta la costellazione del fiume,"
Parean l'occhiaie anella sanza gemme:,"Ho visto accanto a me un vecchio, da solo,"
chi nel viso de li uomini legge 'omo',che dal suo aspetto era così meritevole di rispetto
ben avria quivi conosciuta l'emme.,che nessun figlio deve di più a suo padre.
Chi crederebbe che l'odor d'un pomo,"La sua barba era lunga e striata di bianco,"
"sì governasse, generando brama,","come i suoi capelli, che cadde"
"e quel d'un'acqua, non sappiendo como?",in doppi fili fino al petto.
"Già era in ammirar che sì li affama,",I raggi di quelle quattro stelle sante
per la cagione ancor non manifesta,adornava il suo viso con tanta luce
"di lor magrezza e di lor trista squama,",Sembrava splendere con la luminosità del sole.
ed ecco del profondo de la testa,"Quali anime sei tu per essere fuggito dall'eterna prigione,"
volse a me li occhi un'ombra e guardò fiso;,arrampicarsi contro il ruscello oscuro e nascosto?
poi gridò forte: “Qual grazia m'è questa?”.,"chiese, scuotendo quelle venerate serrature."
Mai non l'avrei riconosciuto al viso;,'Chi era la tua guida o chi la tua lanterna
ma ne la voce sua mi fu palese,per condurvi fuori da quella notte profonda
ciò che l'aspetto in sé avea conquiso.,quale ripida la valle dell'Inferno nelle tenebre?
Questa favilla tutta mi raccese,"Le leggi dell'abisso sono così infrante,"
"mia conoscenza a la cangiata labbia,","o è stato fatto un nuovo decreto in cielo,"
e ravvisai la faccia di Forese.,"che, dannazione, stai davanti alle mie scogliere?"""
"“Deh, non contendere a l'asciutta scabbia",Il mio capo mi ha poi contattato.
"che mi scolora”, pregava, “la pelle,",e con le sue parole e segni e con le sue mani
né a difetto di carne ch'io abbia;,"mi ha fatto mostrare riverenza con il ginocchio e la fronte,"
"ma dimmi il ver di te, dì chi son quelle","Allora gli rispose: ""Non sono venuto da solo."
due anime che là ti fanno scorta;,Una donna discesa dal Cielo e su sua richiesta
non rimaner che tu non mi favelle!”.,Ho prestato a quest'uomo compagnia e aiuto.
"“La faccia tua, ch'io lagrimai già morta,",Ma siccome è la tua volontà che dico chiaramente
"mi dà di pianger mo non minor doglia”,","la vera condizione della nostra presenza qui,"
"rispuos'io lui, “veggendola sì torta.",Non puo' essere che io neghi il tuo desiderio.
"Però mi dì, per Dio, che sì vi sfoglia;","Quest'uomo non ha ancora visto il suo ultimo tramonto,"
"non mi far dir mentr'io mi maraviglio,",ma attraverso la sua follia era così vicino ad esso
ché mal può dir chi è pien d'altra voglia”.,Il suo tempo era quasi finito.
Ed elli a me: “De l'etterno consiglio,"- Gli fui mandato, come ho detto,"
cade vertù ne l'acqua e ne la pianta,per la sua liberazione.
"rimasa dietro, ond'io sì m'assottiglio.",Ma questo poteva essere salvato.
Tutta esta gente che piangendo canta,Gli ho mostrato tutta la razza colpevole.
"per seguitar la gola oltra misura,",e ora intende fargli vedere quegli spiriti
in fame e 'n sete qui si rifà santa.,che si purificano sotto la tua responsabilità.
Di bere e di mangiar n'accende cura,Come l'ho condotto ci metterei molto a dirlo.
l'odor ch'esce del pomo e de lo sprazzo,Scendendo dall'alto un potere mi aiuta
che si distende su per sua verdura.,"per portarlo qui, perché possa vederti e sentirti."
"E non pur una volta, questo spazzo","Che possiate dare il benvenuto al suo arrivo,"
"girando, si rinfresca nostra pena:","dal momento che è in cerca di libertà, che è così caro,"
"io dico pena, e dovria dir sollazzo,",come ben sa chi dona la sua vita per essa.
ché quella voglia a li alberi ci mena,"Lo sai bene, dalla morte a Utica."
"che menò Cristo lieto a dire 'Elì',","non sembrava amaro, là dove te ne sei andato"
quando ne liberò con la sua vena”.,l'abito che splenderà in quel grande giorno.
"E io a lui: “Forese, da quel dì","'Non da noi sono gli eterni editti rotti,"
"nel qual mutasti mondo a miglior vita,","perché quest'uomo vive e Minos non mi lega,"
cinqu'anni non son vòlti infino a qui.,ma io sono del cerchio dove la tua Marcia
Se prima fu la possa in te finita,"'Implora con i suoi occhi casti, o santo seno,"
"di peccar più, che sovvenisse l'ora",che pensi ancora a lei come a te.
"del buon dolor ch'a Dio ne rimarita,","Per amore di lei, allora, ti supplico,"
come se' tu qua sù venuto ancora?,Permettici di passare attraverso i tuoi sette regni.
"Io ti credea trovar là giù di sotto,",Le riferiro' la sua gentilezza...
dove tempo per tempo si ristora”.,"se degni di essere menzionato qui di seguito."""
Ond'elli a me: “Sì tosto m'ha condotto,Marcia era cosi' contenta dei miei occhi mentre ero ancora viva.
a ber lo dolce assenzo d'i martìri,"Disse: ""Qualunque favore"
la Nella mia con suo pianger dirotto.,"Mi ha cercato, l'ho concesso."
Con suoi prieghi devoti e con sospiri,'Ora che abita al di là del flusso malvagio
"tratto m'ha de la costa ove s'aspetta,","non può più muovermi,"
e liberato m'ha de li altri giri.,secondo la legge fatta alla mia liberazione.
Tanto è a Dio più cara e più diletta,"Ma se, come dici tu, una donna del Cielo"
"la vedovella mia, che molto amai,","si muove e ti dirige, non c'è bisogno di adulazione."
quanto in bene operare è più soletta;,Basta che lo chiedi a suo nome.
ché la Barbagia di Sardigna assai,"Vai allora, assicurati di cingerlo."
ne le femmine sue più è pudica,"con la canna dritta e il suo viso bagnato,"
che la Barbagia dov'io la lasciai.,"per cancellare tutte le tracce di contaminazione da esso,"
"O dolce frate, che vuo' tu ch'io dica?","""perché non sarebbe opportuno apparire,"
"Tempo futuro m'è già nel cospetto,","i suoi occhi ancora oscurati da ogni nebbia,"
"cui non sarà quest'ora molto antica,","davanti al ministro, il primo dal Paradiso."
nel qual sarà in pergamo interdetto,"'Questa piccola isola, nel suo punto più basso,"
a le sfacciate donne fiorentine,"là dove le onde l'hanno battuto,"
l'andar mostrando con le poppe il petto.,cresce canne nel fango morbido e plaiant.
"Quai barbare fuor mai, quai saracine,","Non c'è altra pianta che possa fogliare,"
"cui bisognasse, per farle ir coperte,","o indurire a sopportare,"
o spiritali o altre discipline?,senza soccombere alle onde d'urto.
Ma se le svergognate fosser certe,"Dopo che avrai finito, non tornare da questa parte."
"di quel che 'l ciel veloce loro ammanna,","Il sole, ora che sorge, rivelerà"
già per urlare avrian le bocche aperte;,"una salita più facile per raggiungere il picco."""
"ché, se l'antiveder qui non m'inganna,","Con quello scomparve, e mi alzai in piedi,"
prima fien triste che le guance impeli,"Senza parole. Avvicinandosi al mio capo,"
colui che mo si consola con nanna.,Gli ho rivolto gli occhi addosso.
"Deh, frate, or fa che più non mi ti celi!","Iniziò: ""Figlio mio, segui i miei passi."
"vedi che non pur io, ma questa gente","Voltiamoci, per queste pendici pianeggianti"
tutta rimira là dove 'l sol veli”.,"da qui, fino al limite più basso."""
Per ch'io a lui: “Se tu riduci a mente,"Dawn stava sorpassando l'oscurità dell'ora,"
"qual fosti meco, e qual io teco fui,","che fuggirono prima di esso, e vidi e conobbi"
ancor fia grave il memorar presente.,la lontana tremante del mare.
Di quella vita mi volse costui,"Siamo andati lungo la pianura solitaria,"
"che mi va innanzi, l'altr'ier, quando tonda",come qualcuno che ha perso la strada
"vi si mostrò la suora di colui”,",e pensa che si allontana finché non trova la strada.
e 'l sol mostrai; “costui per la profonda,Quando siamo arrivati in un luogo dove la rugiada
notte menato m'ha d'i veri morti,può tenere il proprio contro il sole
con questa vera carne che 'l seconda.,"perché è protetto da una brezza,"
"Indi m'han tratto sù li suoi conforti,",il mio padrone spalanca le sue mani
salendo e rigirando la montagna,dolcemente sull'erba.
che drizza voi che 'l mondo fece torti.,"E io, che ho capito cosa voleva dire,"
Tanto dice di farmi sua compagna,ha alzato le mie guance macchiate di lacrime
che io sarò là dove fia Beatrice;,e ha restaurato il colore
quivi convien che sanza lui rimagna.,L'inferno mi aveva oscurato.
