Original,Translate_IT_1
"Poi ch'è mostrato nel precedente capitolo quale è questo terzo cielo e come in se medesimo è disposto, resta di mostrare chi sono questi che 'l muovono.","Avendo chiarito nel capitolo precedente l'identità di questo terzo cielo e la natura della sua struttura interna, devo ora spiegare chi sono questi esseri che lo muovono."
"È adunque da sapere primamente che li movitori di quelli [cieli] sono sustanze separate da materia, cioè Intelligenze, le quali la volgare gente chiamano Angeli. E di queste creature, sì come delli cieli, diversi diversamente hanno sentito, avegna che la veritade sia trovata.","Il primo punto da fare è che i traslocatori del cielo sono sostanze indipendenti dalla materia, cioè sono Intelligenze, popolarmente conosciute come Angeli. Come per i cieli, diverse persone hanno avuto opinioni diverse su questi esseri, anche se ora siamo in possesso della verità."
"Furono certi filosofi, de' quali pare essere Aristotile nella sua Metafisica (avegna che nel primo di Cielo incidentemente paia sentire altrimenti), [che] credettero solamente essere tante queste, quante circulazioni fossero nelli cieli, e non più; dicendo che l'altre sarebbero state etternalmente indarno, sanza operazione: ch'era impossibile, con ciò sia cosa che loro essere sia loro operazione.","Alcuni filosofi, tra cui, sembra, Aristotele, credevano che ci fossero solo tante Intelligenze quanti erano le rivoluzioni nei cieli. Il loro ragionamento era che qualsiasi altra Intelligenza avrebbe vissuto un'esistenza eternamente senza scopo, poiché non avrebbe avuto alcuna attività, e questa sarebbe stata un'impossibilità, perché l'attività costituisce l'essenza stessa dell'essere di un'Intelligenza."
"Altri furono, sì come Plato, uomo eccellentissimo, che puosero non solamente tante Intelligenze quanti sono li movimenti del cielo, ma eziandio quante sono le spezie delle cose (cioè le maniere delle cose): sì come è una spezie tutti li uomini, e un'altra tutto l'oro, e un'altra tutte le larghezze, e così di tutte.","Altri, come Platone, un uomo di notevole abilità, sostenevano che non c'erano semplicemente tante Intelligenze come c'erano movimenti del cielo, ma che ce n'erano in aggiunta altrettante specie particolari di cose."
"E volsero che, sì come le Intelligenze delli cieli sono generatrici di quelli, ciascuna del suo, così queste fossero generatrici dell'altre cose ed essempli, ciascuna della sua spezie; e chiamale Plato 'idee', che tanto è a dire quanto forme e nature universali.","Essi sostenevano che proprio come le Intelligenze che muovono i cieli portano quei cieli all'esistenza, ciascuno essendo la fonte del suo particolare cielo, così queste altre Intelligenze portano all'esistenza tutte le altre cose e sono i loro esemplari, ciascuno rispetto alla sua specie particolare. Platone li chiama ""Idee,"" significando che sono forme o nature universali."
"Li gentili le chiama[va]no Dei e Dee, avegna che non così filosoficamente intendessero quelle come Plato, e adoravano le loro imagini, e facevano loro grandissimi templi: sì come a Giuno, la quale dissero dea di potenza; sì come a Pallade o vero Minerva, la quale dissero dea di sapienza; sì come a Vulcano, lo quale dissero dio del fuoco, ed a Cerere, la quale dissero dea della biada.","I pagani li chiamano dei e dee, anche se mancavano di questa concezione filosofica di loro che Platone possedeva: adoravano le loro immagini, ed eressero immensi templi a loro, come a Giove, per esempio, che chiamavano il dio del potere, o a Palla (altrimenti conosciuto come Minerva), che chiamavano la dea della saggezza, o a Vulcano, che chiamavano il dio del fuoco, o a Cerere, che chiamavano la dea del grano."
"Le quali cose ed oppinioni manifesta la testimonianza de' poeti che ritraggono in parte alcuna lo modo de' gentili e nelli sacrifici e nella loro fede; e anco si manifesta in molti nomi antichi rimasi o per nomi o per sopranomi a lochi e antichi edificî, come può bene ritrovare chi vuole.","Chiara prova di tale comportamento e di tali opinioni si trova negli scritti dei poeti, che in alcune parti delle loro opere ritraggono il modo di vita dei pagani per quanto riguarda i sacrifici offerti e le credenze religiose che hanno tenuto; chiara prova di tali questioni si trova anche nei molti antichi nomi che sopravvivono come i nomi o soprannomi di luoghi e antichi edifici, come chi vuole può facilmente verificare."
"E avegna che per ragione umana queste oppinioni di sopra fossero fornite, e per esperienza non lieve, la veritade ancora per loro veduta non fue, e per difetto di ragione e per difetto d'amaestramento; ché pur per ragione vedere si può in molto maggiore numero essere le creature sopra dette, che non sono li effetti che [per] li uomini si possono intendere.","Anche se le opinioni appena date derivano dal ragionamento umano, e dall'esperienza di non poco peso, non hanno ancora dato un resoconto accurato, a causa tanto di un fallimento nel ragionamento quanto di una mancanza di istruzione, perché con i suoi propri poteri la ragione può determinare che le creature parlate di sopra esistono in numero molto maggiore rispetto agli effetti che gli esseri umani possono percepire."
"E l'una ragione è questa. Nessuno dubita, né filosofo né gentile né giudeo né cristiano né alcuna setta, ch'elle non siano piene di tutta beatitudine, o tutte o la maggiore parte, e che quelle beate non siano in perfettissimo stato.","Una ragione per mantenere questa visione è la seguente. Nessuno, sia egli filosofo, pagano, ebreo, cristiano o membro di qualche setta, dubita che tutti questi esseri, o meglio la maggior parte di loro, vivere una vita piena di felicità completa, e che coloro che hanno raggiunto la felicità godere di uno stato di assoluta perfezione."
"Onde, con ciò sia cosa che quella che è qui l'umana natura non pur una beatitudine abbia, ma due, sì com'è quella della vita civile e quella della contemplativa, inrazionale sarebbe se noi vedemo quelle avere [la] beatitudine della vita attiva, cioè civile, nel governare del mondo, e non avessero quella della contemplativa, la quale è più eccellente e più divina.","Poiché, inoltre, la natura umana come esiste qui sulla terra non ha semplicemente una ma due forme di felicità, quella della vita passata nella società e quella della vita contemplativa, sarebbe contrario alla ragione ritenere che questi esseri possedessero la felicità della vita attiva o sociale in virtù del loro governo dell'universo, pur mancando quella della vita contemplativa, che è più eccellente e più divina."
"E con ciò sia cosa che quella che ha la beatitudine del governare non possa l'altra avere, perché lo 'ntelletto loro è uno e perpetuo, conviene essere altre fuori di questo ministerio, che solamente vivano speculando.","Inoltre, poiché ogni Intelligenza che possiede la forma di felicità che deriva dal suo governo non può possedere l'altra forma perché l'atto di comprensione di un Intelligenza è unico e perpetuo, ci devono essere altri della loro specie non impegnati in questo servizio la cui vita è esclusivamente di contemplazione."
"E perché questa vita è più divina, e quanto la cosa è più divina è più di Dio simigliante, [e tanto è da Dio più amata quanto è più di Dio simigliante], manifesto è che questa vita è da Dio più amata: e se ella è più amata, più l'è la sua beatanza stata larga: e se più l'è stata larga, più viventi [Dio] l'ha dato che all'attiva. Per che si conchiude che troppo maggiore numero sia quello di quelle creature che li effetti non dimostrano.","Poiché, inoltre, quest'ultima forma di vita è più divina, e più una cosa divina è più è simile a Dio, è chiaro che questa vita è più profondamente amata da Dio. E se è più profondamente amata da Lui, allora la sua felicità è più generosamente elargita su di essa; e se questa è più generosamente elargita su di essa, allora Egli ha creato più esseri per godere di questa forma di vita che l'altra."
"E non è contra quello che pare dire Aristotile nel decimo dell'Etica, che alle sustanze separate convegna pure la speculativa vita. Come pure la speculativa convegna loro, pure alla speculazione di certe segue la circulazione del cielo, che è del mondo governo; lo quale è quasi una ordinata civilitade, intesa nella speculazione delli motori.",La conclusione ne consegue che queste creature esistono in numero molto maggiore di quelle per le quali abbiamo prove dagli effetti prodotti da esse.
"L'altra ragione si è che nullo effetto è maggiore della cagione, poi che la cagione non può dare quello che non ha; onde, con ciò sia cosa che lo divino intelletto sia cagione di tutto, massimamente dello 'ntelletto umano, [manifesto è] che l'umano quello non soperchia, ma da esso è improporzionalmente soperchiato.","Una seconda ragione è che nessun effetto è più grande della sua causa, poiché nessuna causa può dare ciò che non possiede. Ne consegue che poiché l'intelletto divino è la causa di tutto, e in modo speciale dell'intelletto umano, quest'ultimo non supera l'intelletto divino, ma è, piuttosto, incommensurabilmente superato da esso."
"Dunque se noi, per le ragioni di sopra e per molt'altre, intendiamo Dio avere possuto fare innumerabili quasi creature spirituali, manifesto è lui questo avere fatto maggiore numero. Altre ragioni si possono vedere assai, ma queste bastino al presente.","Se, allora, per le ragioni date e per molti altri, accettiamo che Dio possa aver creato creature spirituali in numeri praticamente innumerevoli, è chiaro che Egli ne ha in realtà create un numero maggiore di quelle per le quali abbiamo prove. Non abbiamo affatto esaurito le ragioni che sostengono questo punto, ma queste possono essere sufficienti per il presente."
