Original,Translate_IT
"'Al Padre, al Figlio, a lo Spirito Santo',","""Gloria al Padre, al Figlio,"
"cominciò, 'gloria!', tutto 'l paradiso,","E lo Spirito Santo!"" tutto il Paradiso cominciò,"
sì che m'inebrïava il dolce canto.,Cosi' che la melodia mi abbia inebriato.
Ciò ch'io vedeva mi sembiava un riso,Quello che vedevo mi sembrava un sorriso.
de l'universo; per che mia ebbrezza,"dell'universo, per la mia inebriazione"
intrava per l'udire e per lo viso.,Trovato l'ingresso attraverso l'udito e la vista.
Oh gioia! oh ineffabile allegrezza!,"O gioia, o gioia inesprimibile!"
oh vita intègra d'amore e di pace!,O perfetta vita d'amore e di pace!
oh sanza brama sicura ricchezza!,O ricchezze senza angosciarsi al sicuro!
Dinanzi a li occhi miei le quattro face,Prima che i miei occhi fossero in piedi le quattro torce
"stavano accese, e quella che pria venne","Accentuato, e colui che prima era venuto"
"incominciò a farsi più vivace,",Cominciò a rendersi più luminoso;
"e tal ne la sembianza sua divenne,",E anche così in parvenza divenne
"qual diverrebbe Iove, s'elli e Marte","Come Giove sarebbe diventato, se lui e Marte"
fossero augelli e cambiassersi penne.,"Erano uccelli, e dovrebbero scambiare le loro piume."
"La provedenza, che quivi comparte","Quella Provvidenza, che qui distribuisce"
"vice e officio, nel beato coro","Stagione e servizio, nel coro benedetto"
"silenzio posto avea da ogne parte,",Aveva il silenzio da ogni parte imposto.
"quand'ïo udi': “Se io mi trascoloro,","Quando ho sentito dire: ""Se il mio colore cambia,"
"non ti maravigliar, ché, dicend'io,","Non meravigliatevi di esso, perché mentre sto parlando"
vedrai trascolorar tutti costoro.,Vedrai tutti questi cambiamenti di colore.
"Quelli ch'usurpa in terra il luogo mio,","Colui che usurpa sulla terra il mio luogo,"
"il luogo mio, il luogo mio che vaca","Il mio posto, il mio posto, che è diventato vacante"
"ne la presenza del Figliuol di Dio,","Davanti alla presenza del Figlio di Dio,"
fatt'ha del cimitero mio cloaca,Ha del mio cimitero fatto una fogna
del sangue e de la puzza; onde 'l perverso,"di sangue e di puzza, per mezzo del Perverso,"
"che cadde di qua sù, là giù si placa”.","Chi è caduto da qui, sotto c'è placato!"""
Di quel color che per lo sole avverso,"Con lo stesso colore che, per effetto del sole,"
"nube dipigne da sera e da mane,","Dipinge le nuvole alla sera o alla mattina,"
vid'ïo allora tutto 'l ciel cosperso.,Vidi allora tutto il cielo soffuso.
E come donna onesta che permane,"E come una donna modesta, che dimora"
"di sé sicura, e per l'altrui fallanza,","Sicura di se' stessa, e in un altro fallimento..."
"pur ascoltando, timida si fane,","Dall'ascolto solo, Timorous diventa,"
così Beatrice trasmutò sembianza;,Così anche Beatrice cambiò volto;
e tale eclissi credo che 'n ciel fue,"E credo che il paradiso fosse una tale eclissi,"
quando patì la supprema possanza.,Quando subì l'Onnipotenza suprema;
Poi procedetter le parole sue,In seguito proseguì le sue parole
"con voce tanto da sé trasmutata,","Con tanta voce trasmutata da se stessa,"
che la sembianza non si mutò piùe:,Lo stesso aspetto non è stato più cambiato.
“Non fu la sposa di Cristo allevata,"""Lo sposo di Cristo non ha mai nutrito"
"del sangue mio, di Lin, di quel di Cleto,","Sul mio sangue, su Linus e su Cletus,"
per essere ad acquisto d'oro usata;,da utilizzare per l'acquisizione dell'oro;
ma per acquisto d'esto viver lieto,Ma nell'acquisizione di questa deliziosa vita
e Sisto e Pïo e Calisto e Urbano,"Sisto e Pio, Urbano e Calixto,"
sparser lo sangue dopo molto fleto.,"Dopo molti lamenti, versato il loro sangue."
Non fu nostra intenzion ch'a destra mano,Il nostro scopo non era che alla mano destra
"d'i nostri successor parte sedesse,",Dei nostri successori dovrebbero essere in parte seduti
parte da l'altra del popol cristiano;,"Il popolo cristiano, in parte sull'altro;"
"né che le chiavi che mi fuor concesse,",Né che le chiavi che erano a me confidato
divenisser signaculo in vessillo,"Se dovesse diventare l'escutcheon su uno striscione,"
che contra battezzati combattesse;,Che dovrebbe fare la guerra a coloro che sono battezzati;
né ch'io fossi figura di sigillo,Nemmeno io saro' fatta la figura di un sigillo.
"a privilegi venduti e mendaci,","Ai privilegi venali e mendaci,"
ond'io sovente arrosso e disfavillo.,Dove spesso arrossisco e flash con il fuoco.
In vesta di pastor lupi rapaci,In abito di pastori i lupi rapaci
si veggion di qua sù per tutti i paschi:,Sono visti da qui sopra tutti i pascoli!
"o difesa di Dio, perché pur giaci?","O ira di Dio, perché dormi ancora?"
Del sangue nostro Caorsini e Guaschi,Per bere il nostro sangue le Caorsine e i Gascon
"s'apparecchian di bere: o buon principio,","O buon inizio,"
a che vil fine convien che tu caschi!,A quanto dev'essere vile un fine che tu abbia bisogno di cadere!
"Ma l'alta provedenza, che con Scipio","Ma l'alta Provvidenza, che con Scipio"
"difese a Roma la gloria del mondo,","A Roma la gloria del mondo ha difeso,"
"soccorrà tosto, sì com'io concipio;","Porterà rapidamente aiuto, come io concepisco;"
"e tu, figliuol, che per lo mortal pondo","E tu, figlio mio, che per il tuo peso mortale"
"ancor giù tornerai, apri la bocca,","Shalt giù tornare di nuovo, aprire la bocca;"
e non asconder quel ch'io non ascondo”.,"Ciò che io non nascondo, tu non nascondi."""
Sì come di vapor gelati fiocca,Come per le cadute dei vapori congelati
"in giuso l'aere nostro, quando 'l corno","In fiocchi la nostra atmosfera, a che ora il corno"
"de la capra del ciel col sol si tocca,","Della capra celeste tocca il sole,"
in sù vid'io così l'etera addorno,In alto in tale array ho visto l'etere
farsi e fioccar di vapor trïunfanti,"Diventa, e fiocca con i vapori trionfanti,"
che fatto avien con noi quivi soggiorno.,"Che li', insieme a noi, era rimasto."
"Lo viso mio seguiva i suoi sembianti,","La mia vista stava seguendo le loro sembianze,"
"e seguì fin che 'l mezzo, per lo molto,","e seguì fino al mezzo, per eccesso,"
li tolse il trapassar del più avanti.,Il passaggio più lontano ha preso da esso;
"Onde la donna, che mi vide assolto","Dove la Signora, che mi ha visto liberato"
"de l'attendere in sù, mi disse: “Adima","Dal guardare verso l'alto, mi disse: ""Cast giù"
il viso e guarda come tu se' vòlto”.,"La tua vista e guarda quanto sei lontano."""
Da l'ora ch'ïo avea guardato prima,"Fin dalla prima volta che ho guardato verso il basso,"
i' vidi mosso me per tutto l'arco,Ho visto che avevo attraversato tutto l'arco
che fa dal mezzo al fine il primo clima;,che il primo clima fa da mezzo alla fine;
sì ch'io vedea di là da Gade il varco,Cosi' ho visto la folle traccia di Ulisse.
"folle d'Ulisse, e di qua presso il lito","Passato Gades, e da questo lato, ben vicino alla riva"
nel qual si fece Europa dolce carco.,Divenne così Europa un dolce fardello.
E più mi fora discoverto il sito,E di questo piano d'aia il sito a me
di questa aiuola; ma 'l sol procedea,"Erano più svelati, ma il sole stava procedendo"
sotto i mie' piedi un segno e più partito.,"Sotto i miei piedi, un segno e più rimosso."
"La mente innamorata, che donnea","La mia mente è innamorata, che sta impazzendo"
"con la mia donna sempre, di ridure","In ogni momento con la mia Signora, per riportare indietro"
ad essa li occhi più che mai ardea;,Per lei i miei occhi erano più che mai ardenti.
e se natura o arte fé pasture,E se l'Arte o la Natura hanno fatto l'esca
"da pigliare occhi, per aver la mente,","Per catturare gli occhi e così possedere la mente,"
"in carne umana o ne le sue pitture,","Nella carne umana o nel suo ritratto,"
"tutte adunate, parrebber nïente",Tutti uniti insieme apparirebbero come nought
"ver' lo piacer divin che mi refulse,",Alla divina delizia che risplendeva su di me
quando mi volsi al suo viso ridente.,Quando alla sua faccia sorridente mi girai.
"E la virtù che lo sguardo m'indulse,",La virtù che il suo sguardo mi ha dotato di
del bel nido di Leda mi divelse,"Dal bel nido di Leda mi ha strappato,"
e nel ciel velocissimo m'impulse.,E nel più rapido dei cieli mi spinse.
