Original,Translate_IT
La sete natural che mai non sazia,La sete naturale che non si spegne mai
se non con l'acqua onde la femminetta,tranne per l'acqua che dà grazia-il pescaggio
"samaritana domandò la grazia,",la semplice donna di Samaria cercava...
"mi travagliava, e pungeami la fretta","mi tormentava, mi spronava sul sentiero"
"per la 'mpacciata via dietro al mio duca,","affollato di anime, dietro la mia guida; e io"
e condoleami a la giusta vendetta.,"Sentivo pietà, anche se il loro dolore era giustificato."
"Ed ecco, sì come ne scrive Luca",E qui... anche quando Luke registra per noi...
"che Cristo apparve a' due ch'erano in via,","che Cristo, risuscitato dalla sua caverna sepolcrale,"
"già surto fuor de la sepulcral buca,",apparve a due lungo la sua strada-un'ombra
"ci apparve un'ombra, e dietro a noi venìa,",apparve; ed egli avanzava alle nostre spalle
dal piè guardando la turba che giace;,mentre eravamo attenti a non calpestare
"né ci addemmo di lei, sì parlò pria,",la folla distesa. Non l'abbiamo notato
"dicendo: “O frati miei, Dio vi dea pace”.","finché non ci ha rivolto: ""Dio ci dia"
"Noi ci volgemmo sùbiti, e Virgilio","O fratelli miei, pace!"" Ci voltammo subito,"
rendéli 'l cenno ch'a ciò si conface.,"poi, dopo aver dato una risposta adeguata,"
Poi cominciò: “Nel beato concilio,"Virgilio cominciò: ""E che quel giusto tribunale"
ti ponga in pace la verace corte,che mi ha consegnato all'esilio eterno
che me rilega ne l'etterno essilio”.,"Mettetevi in pace all'interno dell'assemblea benedetta!"""
"“Come!”, diss'elli, e parte andavam forte:","""Cosa!"" esclamò, mentre andavamo avanti in fretta."
"“se voi siete ombre che Dio sù non degni,","""Se Dio non ti considera degno di salire,"
chi v' ha per la sua scala tanto scorte?”.,"chi ti ha guidato così lontano lungo le sue scale?"""
E 'l dottor mio: “Se tu riguardi a' segni,"""Se osservate i segni che l'angelo ha tracciato"
"che questi porta e che l'angel profila,","su quest'uomo,"" disse il mio maestro, ""vedrete"
