Original,Translate_IT
Solea creder lo mondo in suo periclo,"A suo costo, c'era un tempo in cui il mondo credeva"
che la bella Ciprigna il folle amore,"che la bella Cipriana raggiò d'amore impazzito,"
"raggiasse, volta nel terzo epiciclo;","ruotante nella ruota del terzo epiciclo,"
per che non pur a lei faceano onore,perché gli antichi popoli nel loro antico errore
di sacrificio e di votivo grido,non solo ha fatto il suo onore
le genti antiche ne l'antico errore;,con sacrificio e voto cr
"ma Dïone onoravano e Cupido,","ma onorato Dïone, e Cupido anche,"
"quella per madre sua, questo per figlio,","una come sua madre, l'altra come suo figlio,"
e dicean ch'el sedette in grembo a Dido;,e disse come una volta si sedette in grembo a Dido.
e da costei ond'io principio piglio,E da lei con cui ho cominciato qui hanno preso
pigliavano il vocabol de la stella,"il nome della stella che è corteggiata dal sole,"
che 'l sol vagheggia or da coppa or da ciglio.,"Ora alla sua nuca, ora alla sua fronte."
Io non m'accorsi del salire in ella;,"Non ero a conoscenza dell'ascesa a quella stella,"
ma d'esservi entro mi fé assai fede,ma è stato assicurato di essere in esso
la donna mia ch'i' vidi far più bella.,quando ho osservato la mia signora diventare più bella.
"E come in fiamma favilla si vede,","E, come si vede una scintilla dentro una fiamma"
"e come in voce voce si discerne,","o sente, all'interno di una canzone, una seconda voce,"
"quand'una è ferma e altra va e riede,","tenendo la sua nota mentre l'altro va e viene,"
vid'io in essa luce altre lucerne,"così vidi dentro quella luce ancora altre luci,"
"muoversi in giro più e men correnti,","più veloci e più lenti nei loro movimenti circuitali,"
"al modo, credo, di lor viste interne.",sembrava in misura alla loro vista interiore.
"Di fredda nube non disceser venti,","Venti che corrono giù da una nuvola fredda,"
"o visibili o no, tanto festini,","nel loro movimento rapido, visibile o meno,"
che non paressero impediti e lenti,"sembrerebbe ostacolato, lento,"
a chi avesse quei lumi divini,a colui che aveva visto queste luci celesti
"veduti a noi venir, lasciando il giro","vieni verso di noi, pausa nel ballo"
pria cominciato in li alti Serafini;,iniziato tra gli alti Serafini.
e dentro a quei che più innanzi appariro,E tra i più vicini che apparvero
"sonava 'Osanna' sì, che unque poi",Ha chiamato Hosanna così da allora
di rïudir non fui sanza disiro.,Non sono stato senza il desiderio di sentirlo.
Indi si fece l'un più presso a noi,"Poi uno, solo, si avvicinò e cominciò:"
e solo incominciò: “Tutti sem presti,'Tutti noi desideriamo portarvi piacere
"al tuo piacer, perché di noi ti gioi.",affinché possiate a vostra volta rallegrarvi di noi.
Noi ci volgiam coi principi celesti,'In un'orbita giriamo con questi principi celesti...
"d'un giro e d'un girare e d'una sete,","in un cerchio, con un cerchio, e con una sola sete..."
ai quali tu del mondo già dicesti:,"a chi, dal mondo, hai rivolto queste parole:"
'Voi che 'ntendendo il terzo ciel movete';,"""Tu che, per intelligenza, muovi il terzo cielo."""
"e sem sì pien d'amor, che, per piacerti,","Siamo pieni d'amore ma, per darvi piacere,"
non fia men dolce un poco di quïete”.,"un po' di tregua non sarà meno dolce per noi."""
Poscia che li occhi miei si fuoro offerti,Dopo aver alzato i miei occhi reverenti
"a la mia donna reverenti, ed essa",alla mia signora e li aveva resi felici
"fatti li avea di sé contenti e certi,","e li ha resi certi del suo consenso,"
rivolsersi a la luce che promessa,Li rivolsi alla luce che aveva fatto
"tanto s'avea, e “Deh, chi siete?” fue","una promessa simile, e 'Oh, chi sei? '"
la voce mia di grande affetto impressa.,"Ho chiesto, la mia voce che esprime grande affetto."
E quanta e quale vid'io lei far piùe,Ho visto la luce crescere
"per allegrezza nova che s'accrebbe,",e più luminescente mentre parlavo
"quando parlai, a l'allegrezze sue!",con nuova gioia aggiunta alle sue gioie!
"Così fatta, mi disse: “Il mondo m'ebbe","Così cambiato, mi disse: 'Il mondo mi ha tenuto"
"giù poco tempo; e se più fosse stato,","ma un po' più in basso, e se quel tempo fosse stato più lungo,"
"molto sarà di mal, che non sarebbe.",molto male che sarà non sarebbe stato.
La mia letizia mi ti tien celato,"'È la mia felicità che mi nasconde da te,"
che mi raggia dintorno e mi nasconde,"come mi avvolge e mi nasconde nei suoi raggi lucenti,"
quasi animal di sua seta fasciato.,come la creatura che è avvolta nella sua stessa seta.
"Assai m'amasti, e avesti ben onde;","Mi amavi bene, e con una buona ragione."
"che s'io fossi giù stato, io ti mostrava","Se fossi rimasto di sotto, a te avrei mostrato"
di mio amor più oltre che le fronde.,molto più delle prime foglie del mio affetto.
Quella sinistra riva che si lava,'La riva sinistra che è inumidita dal Rodano
"di Rodano poi ch'è misto con Sorga,",una volta che mescola le acque con la Sorgue
"per suo segnore a tempo m'aspettava,","mi attendeva come sovrano in un momento futuro,"
e quel corno d'Ausonia che s'imborga,"Cosi' come il corno di Ausonia, da dove confina Bari,"
"di Bari e di Gaeta e di Catona,","Gaeta, e Catona, al luogo"
da ove Tronto e Verde in mare sgorga.,dove il Tronto e il Verde confluiscono nel mare.
Fulgeami già in fronte la corona,'Sulla mia fronte già brillava la corona
di quella terra che 'l Danubio riga,del paese solcato dal Danubio
poi che le ripe tedesche abbandona.,Una volta che si lascia alle spalle le sue banche tedesche.
"E la bella Trinacria, che caliga","E bella Trinacria, coperta e oscura"
"tra Pachino e Peloro, sopra 'l golfo","tra Pachynus e Pelorus,"
"che riceve da Euro maggior briga,","sopra la baia più tormentata dal Sirocco,"
"non per Tifeo ma per nascente solfo,","Non da Typhon, ma dall'aumento dello zolfo..."
"attesi avrebbe li suoi regi ancora,","avrebbe ancora aspettato i suoi re,"
"nati per me di Carlo e di Ridolfo,","nato per mezzo mio da Charles e Rudolph,"
"se mala segnoria, che sempre accora","'non aveva cattivo governo, che mai addolora i cuori"
"li popoli suggetti, non avesse","di popoli soggetti, ha spinto Palermo"
"mosso Palermo a gridar: ""Mora, mora!"".","per gridare: ""Uccideteli, uccideteli!"""
"E se mio frate questo antivedesse,",E se mio fratello avesse previsto questo...
l'avara povertà di Catalogna,avrebbe evitato l'avida povertà della Catalogna
"già fuggeria, perché non li offendesse;",perché non lo affligga.
ché veramente proveder bisogna,Perche' c'e' davvero bisogno che lui o qualcun altro...
"per lui, o per altrui, sì ch'a sua barca","dovrebbe guardare ad esso, a meno che sulla sua corteccia sovraccarica"
carcata più d'incarco non si pogna.,essere posto un carico di peso ancora maggiore.
"La sua natura, che di larga parca","'La sua natura avaro, anche se è venuto da degno ceppo,"
"discese, avria mestier di tal milizia",richiedere funzionari che non impostano il loro cuore
che non curasse di mettere in arca”.,"per riempire le loro casse."""
“Però ch'i' credo che l'alta letizia,'Dal momento che sento che la gioia profonda
"che 'l tuo parlar m'infonde, segnor mio,","le tue parole mi hanno riempito, mio signore,"
"là 've ogne ben si termina e s'inizia,",è visto da te come chiaramente come è visto da me
"per te si veggia come la vegg'io,","Là dove ogni bene comincia e finisce,"
grata m'è più; e anco quest'ho caro,la mia gioia è più grande.
perché 'l discerni rimirando in Dio.,che lo discernete mentre guardate Dio.
"Fatto m'hai lieto, e così mi fa chiaro,","'Mi hai reso felice, ora portami la luce,"
"poi che, parlando, a dubitar m'hai mosso","perché, ascoltando le tue parole, sono confuso:"
"com'esser può, di dolce seme, amaro”.","Come può venire da un seme dolce un frutto amaro?."""
Questo io a lui; ed elli a me: “S'io posso,"Così io a lui ed egli: 'Se posso dimostrare una verità a voi,"
"mostrarti un vero, a quel che tu dimandi",allora avrai davanti ai tuoi occhi
terrai lo viso come tien lo dosso.,una risposta alla domanda sulla quale si voltano le spalle.
Lo ben che tutto il regno che tu scandi,"'Il Bene, che ruota e rallegra"
"volge e contenta, fa esser virtute","tutto il regno che ora stai arrampicando,"
sua provedenza in questi corpi grandi.,mette il suo piano di lavorare attraverso questi grandi corpi.
E non pur le nature provedute,'Non solo le nature delle anime sono previste
"sono in la mente ch'è da sé perfetta,","nella mente che in sé è perfetto,"
ma esse insieme con la lor salute:,"ma, insieme con la loro natura, il loro benessere,"
per che quantunque quest'arco saetta,'e così qualunque cosa questo arco spara
"disposto cade a proveduto fine,","cadute predisposte ad un fine determinato,"
sì come cosa in suo segno diretta.,come un pozzo diretto al suo bersaglio.
"Se ciò non fosse, il ciel che tu cammine","'Non era così, i cieli che traversate"
"producerebbe sì li suoi effetti,",genererebbe tali effetti
"che non sarebbero arti, ma ruine;","come non sembrerebbe fatto, ma caotico,"
"e ciò esser non può, se li 'ntelletti","""e ciò non può essere, a meno che gli intelletti che spingono"
"che muovon queste stelle non son manchi,","le sfere qui erano difettose e difettose,"
"e manco il primo, che non li ha perfetti.","l'intelletto primordiale, per non averli perfezionati."
Vuo' tu che questo ver più ti s'imbianchi?”.,'Vorresti che questa verità fosse più chiara?'
E io: “Non già; ché impossibil veggio,"E io: 'No, perché capisco che non può essere"
"che la natura, in quel ch'è uopo, stanchi”.","che la natura dovrebbe stancarsi nelle sue faccende necessarie."""
Ond'elli ancora: “Or dì: sarebbe il peggio,"E continuò: 'Ora mi dica, sarebbe peggio"
"per l'omo in terra, se non fosse cive?”.","per l'uomo sulla terra se non fosse un essere sociale?."""
"“Sì”, rispuos'io; “e qui ragion non cheggio”.","Si', sono d'accordo, e qui non chiedo nessuna prova."
"“E puot'elli esser, se giù non si vive",'E può essere tale se gli uomini laggiù sulla terra
diversamente per diversi offici?,non vivere in modi diversi per diversi compiti?
"Non, se 'l maestro vostro ben vi scrive”.","Non se il tuo padrone ha ragione in questo."""
Sì venne deducendo infino a quici;,Così portò la sua tesi al suo punto
poscia conchiuse: “Dunque esser diverse,"e poi ha concluso: ""Le radici delle vostre attività,"
convien di vostri effetti le radici:,"Pertanto, sono necessariamente diversi:"
"per ch'un nasce Solone e altro Serse,","Cosi' uno e' nato Solon e un altro Xerxes,"
altro Melchisedèch e altro quello,"uno Melchizedek, un altro l'uomo"
"che, volando per l'aere, il figlio perse.",che volò in aria e perse suo figlio.
"La circular natura, ch'è suggello","'Circolare natura, che fissa il suo sigillo"
"a la cera mortal, fa ben sua arte,","sulla cera mortale, riempie il suo mestiere con abilità,"
ma non distingue l'un da l'altro ostello.,ma non distingue una casa dall'altra.
Quinci addivien ch'Esaù si diparte,'Così accade che Esaù differisce anche nel seme
per seme da Iacòb; e vien Quirino,"da Giacobbe, e Quirino nasce"
"da sì vil padre, che si rende a Marte.",di così maleducato un padre che è attribuito a Marte.
Natura generata il suo cammino,"'La natura, una volta generato, seguiva sempre"
"simil farebbe sempre a' generanti,",un corso come quello dei suoi amanti
