Original,Translate_IT
"Come l'augello, intra l'amate fronde,","Come l'uccello che si nasconde dal fogliame,"
posato al nido de' suoi dolci nati,"Dormito dolcemente nel nido con i suoi piccoli,"
"la notte che le cose ci nasconde,","Ma la notte nasconde le cose tutt'intorno,"
"che, per veder li aspetti disïati",Per vedere l'amata bruta
"e per trovar lo cibo onde li pasca,","E portarle il cibo che vuole,"
"in che gravi labor li sono aggrati,","Per coloro che si sforzano di essere benigni,"
"previene il tempo in su aperta frasca,","Prima ancora del tempo, non appena nel cerchio celeste"
"e con ardente affetto il sole aspetta,","Aurora apparve solo, bruciato in Lieb,"
fiso guardando pur che l'alba nasca;,Il sole guarda verso la maturità aperta;
così la donna mïa stava eretta,"Così, premuroso, alzando la testa, in piedi"
"e attenta, rivolta inver' la plaga","La Signora, secondo la parte delle scrofe celesti,"
sotto la quale il sol mostra men fretta:,"Dove meno in fretta Sol si sta mostrando, girato."
"sì che, veggendola io sospesa e vaga,","Riuscivo ad aspettarla e a guardarla con ardore,"
fecimi qual è quei che disïando,"E fu simile a colui che desiderava l'altro,"
"altro vorria, e sperando s'appaga.",Ma la gioia è nella speranza e nella fiducia.
"Ma poco fu tra uno e altro quando,","E ben presto mi fu concesso di guardare per le speranze,"
"del mio attender, dico, e del vedere","Perche', via e via, ho visto la lucentezza moltiplicarsi."
lo ciel venir più e più rischiarando;,E vide il cielo sempre più trasfigurato.
e Bëatrice disse: “Ecco le schiere,"Beatrice disse: ""Guarda in quei soldati"
del trïunfo di Cristo e tutto 'l frutto,Trionfo di Cristo e guarda qui raccolto
ricolto del girar di queste spere!”.,"Tutto il frutto del rotolo di queste sfere!"""
"Pariemi che 'l suo viso ardesse tutto,","Il suo volto mi apparve puro,"
"e li occhi avea di letizia sì pieni,","Come un uomo puro, il suo sguardo non si fa mai"
che passarmen convien sanza costrutto.,La parola dà un'immagine degna di lei.
Quale ne' plenilunïi sereni,Come la luna piena di notti incontaminate
Trivïa ride tra le ninfe etterne,"Luna in mezzo a ninfe evangeliche ride,"
"che dipingon lo ciel per tutti i seni,","che intrecciano la volta del cielo,"
vid'i' sopra migliaia di lucerne,Così più di mille luci erano in splendore
"un sol che tutte quante l'accendea,","Il sole, secondo il glutine prodotto da tutti,"
come fa 'l nostro le viste superne;,Come ci fa con gli occhi del cielo.
e per la viva luce trasparea,"E, lucido da vivaci brillanti, ha mostrato"
la lucente sustanza tanto chiara,"La luce in se stessa, in tale gloria"
"nel viso mio, che non la sostenea.","In faccia a me che, sconfitto, si è inclinato."
"Oh Bëatrice, dolce guida e cara!","O Mia signora, carissima guida celeste!"
Ella mi disse: “Quel che ti sobranza,"Mi disse: ""Quello che ti ha superato,"
è virtù da cui nulla si ripara.,È forza da cui nulla dà aiuto e protezione.
Quivi è la sapïenza e la possanza,Ecco dove la sapienza è legata a se stessa e al potere;
"ch'aprì le strade tra 'l cielo e la terra,","Si muovevano tra la terra e il cielo,"
onde fu già sì lunga disïanza”.,"Che desiderio provava da tempo il mondo."""
Come foco di nube si diserra,"Come quando la nuvola si apriva,"
"per dilatarsi sì che non vi cape,","Il fuoco si fa esplodere, si abbatte"
"e fuor di sua natura in giù s'atterra,",Avvicinatevi alla loro spinta verso la terra.
"la mente mia così, tra quelle dape","Così il mio spirito si avvicinò, da queste pendici del cielo"
"fatta più grande, di sé stessa uscìo,","Rafforzato, ingrandito, di se stesso,"
e che si fesse rimembrar non sape.,"Ma come gli fu fatto, come può ricordarlo?"
“Apri li occhi e riguarda qual son io;,"""Guarda come sono, guardami!"
