Original,Translate_IT
La sete natural che mai non sazia,"La sete naturale, che ne'er è soddisfatta"
se non con l'acqua onde la femminetta,Tranne con l'acqua per la cui grazia
"samaritana domandò la grazia,","La donna di Samaria supplicò,"
"mi travagliava, e pungeami la fretta",Mettimi in travaglio e affrettami
"per la 'mpacciata via dietro al mio duca,",Lungo il sentiero bloccato dietro il mio Leader
e condoleami a la giusta vendetta.,E ho avuto pietà di quella giusta vendetta;
"Ed ecco, sì come ne scrive Luca",Ed ecco come scrive Luca
"che Cristo apparve a' due ch'erano in via,",Che Cristo apparve a due sulla strada
"già surto fuor de la sepulcral buca,","Dalla grotta sepolcrale già sorta,"
"ci apparve un'ombra, e dietro a noi venìa,","Ci è apparsa un'ombra e ci è venuta dietro,"
dal piè guardando la turba che giace;,"Guardando giù la moltitudine prostrata,"
"né ci addemmo di lei, sì parlò pria,","E non ne avemmo bisogno, finché non parlò,"
"dicendo: “O frati miei, Dio vi dea pace”.","Dicendo: ""Fratelli miei, Dio vi dia la pace!."""
"Noi ci volgemmo sùbiti, e Virgilio","Ci girammo all'improvviso, e Virgilio rese"
rendéli 'l cenno ch'a ciò si conface.,A lui il controsegno conforme.
Poi cominciò: “Nel beato concilio,"Iniziò allora: ""Nel consiglio benedetto,"
ti ponga in pace la verace corte,"Che la corte si trovi in pace,"
che me rilega ne l'etterno essilio”.,"Che io bandisca in eterno esilio!"""
"“Come!”, diss'elli, e parte andavam forte:","""Come,"" disse lui, e mentre andavamo con la velocità,"
"“se voi siete ombre che Dio sù non degni,","""Se siete ombre che Allah non si degna dell'alto,"
chi v' ha per la sua scala tanto scorte?”.,"Chi ti ha guidato fino ad ora sulle sue scale?."""
E 'l dottor mio: “Se tu riguardi a' segni,"E disse il mio Maestro: ""Se noti i segni"
"che questi porta e che l'angel profila,","Che questo porta, e che l'Angelo traccia"
ben vedrai che coi buon convien ch'e' regni.,"Beh, vedrai che con il bene deve regnare."
