Original,Translate_IT
"Così di ponte in ponte, altro parlando","Da un ponte all’altro, da un ponte all’altro,"
"che la mia comedìa cantar non cura,",Quando si parla di oggetti che non si raccontano
"venimmo; e tenavamo 'l colmo, quando","la mia Commedia, finalmente, essendo sulla cima del ponte,"
restammo per veder l'altra fessura,"abbiamo fatto una sosta, per vedere di Malefosse"
di Malebolge e li altri pianti vani;,il nuovo crepaccio e il suo pianto inutile.
e vidila mirabilmente oscura.,Mi sembrava crudelmente oscuro.
Quale ne l'arzanà de' Viniziani,Come nell'arsenale di Venezia in inverno
bolle l'inverno la tenace pece,"i marinai fanno bollire a galla la pece viscosa,"
"a rimpalmare i legni lor non sani,","per spazzare via le loro navi male in punto,"
ché navicar non ponno - in quella vece,"godendo del riposo; e su queste interfacce,"
chi fa suo legno novo e chi ristoppa,"Uno rimetterà a nuovo la sua barca, l'altro stordirà"
le coste a quel che più vïaggi fece;,"i fianchi di questa navata che vive più di un mare,"
chi ribatte da proda e chi da poppa;,"uno batte sulla prua e l'altro sulla poppa,"
altri fa remi e altri volge sarte;,"o fa delle canne, o raschia le vele"
chi terzeruolo e artimon rintoppa -:,"d'artimone, di misana, oppure tordo delle corde;"
"tal, non per foco ma per divin'arte,","In questo modo bruciava senza fuoco, ma con un’arte divina,"
"bollia là giuso una pegola spessa,","sotto i miei piedi, un lago di pece spessa"
che 'nviscava la ripa d'ogne parte.,che si estendeva da tutte le parti ai pendii del girone.
"I' vedea lei, ma non vedëa in essa","Potevo vederlo, ma non osservavo in lui."
"mai che le bolle che 'l bollor levava,",che le bolle che vi formano un grande ribollimento
"e gonfiar tutta, e riseder compressa.",che a sua volta lo gonfia e lo fa crollare.
"Mentr'io là giù fisamente mirava,","Stavo esercitando il mio sguardo a vedere bene questa palude,"
"lo duca mio, dicendo “Guarda, guarda!”,",Quando la mia guida cominciò a gridare: “Stai attento!”
mi trasse a sé del loco dov'io stava.,"e mi tirò verso di lui, dal luogo in cui ero."
Allor mi volsi come l'uom cui tarda,"Così mi voltai, desideroso di sapere"
di veder quel che li convien fuggire,Qual era il pericolo che bisognava evitare?
"e cui paura sùbita sgagliarda,",come quello che la paura confonde
"che, per veder, non indugia 'l partire:","e chi vorrebbe vedere, ma ama meglio fuggire;"
e vidi dietro a noi un diavol nero,"e vidi dietro un diavolo nero sorgere,"
correndo su per lo scoglio venire.,che correva in cima alla roccia.
Ahi quant'elli era ne l'aspetto fero!,Ah! quanto era spaventoso il suo aspetto!
"e quanto mi parea ne l'atto acerbo,",E come sembrava intrattabile e crudele!
con l'ali aperte e sovra i piè leggero!,Che aveva il piede lesto e l'ala schierata!
"L'omero suo, ch'era aguto e superbo,",Sulla sua spalla larga e finendo in punta
"carcava un peccator con ambo l'anche,","portava un peccatore messo a califourchon,"
e quei tenea de' piè ghermito 'l nerbo.,che teneva fortemente al tendine delle caviglie.
"Del nostro ponte disse: “O Malebranche,","Dall'alto del ponte disse: ""Ecco, Malegriffe!"
ecco un de li anzïan di Santa Zita!,Ti porto un anziano della Santa Zita:
"Mettetel sotto, ch'i' torno per anche","Prendetevi cura di lui, perché per me sono tornato"
"a quella terra, che n'è ben fornita:","sempre nello stesso luogo, dove questa selvaggina abbonda:"
"ogn'uom v'è barattier, fuor che Bonturo;","sono tutti filosi, Bonturo a parte;"
"del no, per li denar, vi si fa ita”.","Per un po’ di soldi, di un no si fa ita”."
"Là giù 'l buttò, e per lo scoglio duro",Lo lasciò cadere e dalla roccia ripida
si volse; e mai non fu mastino sciolto,Si torna indietro: mai mastino che si lasci andare
con tanta fretta a seguitar lo furo.,Non correva come lui sui passi di un ladro.
"Quel s'attuffò, e tornò sù convolto;",Lo spirito fece un tuffo e uscì in palla;
"ma i demon che del ponte avean coperchio,",Ma i diavoli nascosti sotto il ponte gli gridarono:
gridar: “Qui non ha loco il Santo Volto!,“Credi di inginocchiarti davanti al Santo Volto?
qui si nuota altrimenti che nel Serchio!,Nuotavi in modo diverso nelle acque del Serchio;
"Però, se tu non vuo' di nostri graffi,","ma, se non vuoi tentare i nostri uncini,"
non far sopra la pegola soverchio”.,Non mostrarti mai al di sopra della pece!”
"Poi l'addentar con più di cento raffi,","Lo misero dentro, lo lardo di cento colpi."
"disser: “Coverto convien che qui balli,","e dicendo: «Se vuoi, balla, ma al coperto!"
"sì che, se puoi, nascosamente accaffi”.","Estorca, se puoi, i soldi senza che ti si vedano!”"
Non altrimenti i cuoci a' lor vassalli,Così i padroni di queux obbligano i valletti
fanno attuffare in mezzo la caldaia,"a schiacciare sempre la carne con le crocchette,"
"la carne con li uncin, perché non galli.",che gli impedisce di galleggiare sopra le marmitte.
Lo buon maestro “Acciò che non si paia,Il buon maestro mi disse: «Non bisogna che vedano
"che tu ci sia”, mi disse, “giù t'acquatta",che tu vieni con me: cerca di tapirirti
"dopo uno scheggio, ch'alcun schermo t'aia;","dietro questa roccia, che ti nasconde agli sguardi;"
"e per nulla offension che mi sia fatta,","e qualunque cosa si possa dire o fare contro di me,"
"non temer tu, ch'i' ho le cose conte,","Non temere per te, perché io conosco il luogo."
perch'altra volta fui a tal baratta”.,"e, avendolo visitato, so che cosa ne vale l’auna”."
Poscia passò di là dal co del ponte;,"Poi, avendo detto queste parole, attraversò il ponte;"
"e com'el giunse in su la ripa sesta,","e appena giunto sulla sesta riva,"
mestier li fu d'aver sicura fronte.,Ha fatto davvero fatica a rimanere sereno.
Con quel furore e con quella tempesta,"Con questa furia, lo stesso rabbrividire"
ch'escono i cani a dosso al poverello,"di un branco che salta alle spalle di un povero vecchio,"
"che di sùbito chiede ove s'arresta,","appena si è fermato per chiedere l'elemosina,"
"usciron quei di sotto al ponticello,",tutti i diavoli usciti dal rifugio del pettorale
e volser contra lui tutt'i runcigli;,tornarono verso di lui i loro uncini con un solo gesto;
