Original,Translate_IT_1
"Nel precedente capitolo è mostrato per che modo lo sole gira; sì che omai si puote procedere a dimostrare la sentenza della parte alla quale s'intende. Dico adunque che in questa parte prima comincio a commendare questa donna per comparazione all'altre cose; e dico che 'l sole, girando lo mondo, non vede alcuna cosa così gentile come costei: per che segue che questa sia, secondo le parole, gentilissima di tutte le cose che 'l sole allumina.","Nel capitolo precedente ho descritto come gira il sole, e così posso ora procedere a chiarire il significato della parte con cui sono attualmente interessato. In questa parte, quindi, inizio a esaltare questa signora paragonandola a cose diverse da se stessa: Dico che il sole in giro per il mondo non vede nulla di così nobile come lei; queste parole indicano che lei è la più nobile di tutte le cose che il sole illumina."
"E dice: «in quell'ora»: onde è da sapere che 'ora' per due modi si prende dalli astrologi. L'uno si è che del die e della notte fanno ventiquattr'ore, cioè dodici del die e dodici della notte, quanto che 'l die sia grande o picciolo; e queste ore si fanno picciole e grandi nel dì e nella notte, secondo che 'l dì e la notte cresce e menoma. E queste ore usa la Chiesa, quando dice Prima, Terza, Sesta e Nona, e chiamansi ore temporali.","Il poema dice: in quell'ora. Va spiegato che l'ora parola è impiegata in due sensi dagli astronomi. In uno, giorno e notte sommano fino a 24 ore con giorno e notte ciascuno costituito da 12 ore, non importa quanto lunga o breve la durata effettiva del giorno; queste ore di giorno e notte diventano brevi o lunghi secondo come la lunghezza del giorno e della notte aumenta o diminuisce. La Chiesa utilizza queste ore quando parla di Prime, Terce, Sext e Nessuno; sono chiamate ore temporali."
"L'altro modo si è che, faccendo del dì e della notte ventiquattr'ore, tal volta ha lo die le quindici ore e la notte le nove; tal volta ha la notte le sedici e lo die le otto, secondo che cresce e menoma lo die e la notte: e chiamansi ore equali. E nello equinozio sempre queste e quelle che temporali si chiamano sono una cosa: però che, essendo lo dì equale della notte, conviene così avenire.","Nell'altro, mentre giorno e notte aggiungono fino a 24 ore, il giorno a volte ha 15 ore e la notte nove, e la notte a volte ha 16 ore e il giorno otto, secondo come la lunghezza del giorno e la notte aumenta e diminuisce; sono chiamati ore uguali. All'equinozio queste e le ore temporali sono sempre identiche, come deve essere il caso quando il giorno e la notte sono di uguale lunghezza."
"Poi quando dico: Ogni Intelletto di là su la mira, commendo lei non avendo rispetto ad altra cosa. E dico che le Intelligenze del cielo la mirano, e che la gente di qua giù gentile pensano di costei, quando più hanno di quello che loro diletta.","Poi quando dico: Ogni Intelletto là in alto sguardo su di lei, la estolo senza fare riferimento ad altro. Dico che le Intelligenze celesti la guardano, e che coloro che sono nobili qui sotto pensano a lei quando sperimentano pienamente ciò che li rende felici. Qui si deve spiegare che, come si afferma nel Libro delle Cause, ogni Intelletto sopra conosce ciò che è più alto di sé e ciò che è più basso di se stesso."
"E qui è da sapere che ciascuno Intelletto di sopra, secondo che è scritto nel libro delle Cagioni, conosce quello che è sopra sé e quello che è sotto sé. Conosce adunque Iddio sì come sua cagione, [e] conosce quello che è sotto sé sì come suo effetto; e però che Dio è universalissima cagione di tutte le cose, conoscendo lui, tutte le cose conosce in sé, secondo lo modo della Intelligenza. Per che tutte le Intelligenze conoscono la forma umana, in quanto ella è per intenzione regolata nella divina mente; [e] massimamente conoscono quella [le] Intelligenze motrici, però che sono spezialissime cagioni di quella e d'ogni forma generata, e conoscono quella perfettissima, tanto quanto essere puote, sì come loro regola ed essemplo.","Così ciascuno conosce Dio come sua causa, e ciò che è più basso di se stesso come suo effetto; e poiché Dio è la causa assolutamente universale di tutte le cose, nel conoscerlo conosce tutte le cose, con il tipo di conoscenza propria di un'intelligenza. Di conseguenza, tutte le Intelligenze conoscono la forma umana nel suo modo di esistenza come norma ideale nella mente divina. Essa è conosciuta soprattutto dalle Intelligenze che causano movimento, poiché sono le cause più alte particolari della forma umana e di ogni forma generata; e la conoscono in tutta la sua possibile perfezione, come essere per loro la norma ed esemplare."
"E se essa umana forma, essemplata e individuata, non è perfetta, non è manco dello detto essemplo, ma della materia la quale individua. Però quando dico: Ogni Intelletto di là su la mira, non voglio altro dire se non ch'ella è così fatta come l'essemplo intenzionale che della umana essenzia è nella divina mente e, per quella, in tutte l'altre, massimamente in quelle menti angeliche che fabricano col cielo queste cose di qua giuso.","E se una volta realizzata e individualizzata questa forma umana non è perfetta, ciò è dovuto ad una mancanza non nell'esemplare appena menzionato, ma nella materia che la individualizza. Così quando dico: Ogni Intelletto là in alto dazes su di lei, quello che voglio trasmettere è che è stato così formato come l'esemplare ideale dell'essenza umana che esiste nella mente divina, e, attraverso di essa, in tutte le altre menti, soprattutto in quelle menti angeliche che per mezzo del paradiso moda le cose qui sotto."
"E a questo affermare soggiungo quando dico: e quella gente che qui s'innamora. Dove è da sapere che ciascuna cosa massimamente desidera la sua perfezione, e in quella si queta ogni suo desiderio, e per quella ogni cosa è desiderata. E questo è quello desiderio che sempre ne fa parere ogni dilettazione manca: ché nulla dilettazione è sì grande in questa vita che all'anima nostra possa [sì] tòrre la sete, che sempre lo desiderio che detto è non rimagna nel pensiero.","Elaboro questo punto quando dico: E quelle persone qui che sono innamorate. Va spiegato che ogni essere desidera la sua perfezione; raggiungendo che ogni suo desiderio è fermato, e per questo tutto è desiderato. È questo desiderio che fa sempre apparire ogni piacere difettoso a noi, perché nessuna gioia in questa vita è così grande da essere in grado di togliere la sete nelle nostre anime, e fare il desiderio appena citato cessare di rimanere nei nostri pensieri."
"E però che questa è veramente quella perfezione, dico che quella gente che qua giù maggiore diletto riceve quando più hanno di pace, allora rimane questa ne' loro pensieri, per questa, dico, tanto essere perfetta quanto sommamente essere puote la umana essenzia.",Poiché questa signora è veramente quella perfezione dico che coloro che qui sotto ricevono il più grande piacere di raggiungere la pace più profonda trovano che anche allora questa signora rimane nei loro pensieri; nel dire questo dichiaro che è perfetta come l'essenza umana può essere.
"Poi quando dico: Suo esser tanto a Quei che lel dà piace, mostro che non solamente questa donna è perfettissima nella umana generazione, ma più che perfettissima, in quanto riceve della divina bontade oltre lo debito umano.","Quando dico: Così grande è il suo essere gradito a Colui che lo dona, io dico che questa signora non è solo la perfezione assoluta della natura umana; è ancora più perfetta, in quanto riceve dalla bontà divina al di là di ciò che è dovuto all'umanità."
"Onde ragionevolemente si puote credere che, sì come ciascuno maestro ama la sua opera ottima più che l'altre, così Dio ama più la persona umana ottima che tutte l'altre; e però che la sua larghezza non si stringe da necessitade d'alcuno termine, non ha riguardo lo suo amore al debito di colui che riceve, ma soperchia quello in dono e in beneficio di vertù e di grazia. Onde dico qui che esso Dio, che dà l'essere a costei, per caritade della sua perfezione infonde in essa della sua bontade oltre li termini del debito della nostra natura.","Perché si può ragionevolmente ritenere che come ogni artigiano ama la sua opera migliore più di ogni altro, così Dio ama la persona migliore umana più di tutti gli altri; e poiché la sua generosità non è limitata dalla necessità entro i limiti, il suo amore non è misurato da ciò che è dovuto al destinatario, ma va oltre ciò nel dono e nel favore della virtù e della grazia. Ecco perché io dico qui che Dio stesso, che dà il suo essere, per amore per la sua perfezione le conferisce una parte della Sua bontà oltre i limiti di ciò che è dovuto alla natura umana."
