Original,Translate_IT
Poi fummo dentro al soglio de la porta,Per fare il suo corso attraverso l'acqua più liscia
"che 'l mal amor de l'anime disusa,","la piccola corteccia del mio spirito ora arrampica la sua vela,"
"perché fa parer dritta la via torta,",lasciando alle spalle quel mare crudele.
sonando la senti' esser richiusa;,"Ora canterò il secondo regno,"
"e s'io avesse li occhi vòlti ad essa,","là dove l'anima dell'uomo è purificata,"
qual fora stata al fallo degna scusa?,resa degna di ascendere al Cielo.
"Noi salavam per una pietra fessa,","Qui dai morti la poesia si alzi,"
"che si moveva e d'una e d'altra parte,","O Muse sacre, da quando sono vostra."
sì come l'onda che fugge e s'appressa.,Lasciate che Calliope si alzi.
"“Qui si conviene usare un poco d'arte”,",per accompagnare la mia canzone con quegli stessi accordi
"cominciò 'l duca mio, “in accostarsi",la cui forza colpì così le miserabili magpie
"or quinci, or quindi al lato che si parte”.","che, ascoltando, hanno perso ogni speranza di perdono."
"E questo fece i nostri passi scarsi,","Colore dolce dello zaffiro orientale,"
tanto che pria lo scemo de la luna,aleggiando nell'aspetto calmo e tranquillo
"rigiunse al letto suo per ricorcarsi,","d'aria intervenente, pura all'orizzonte,"
che noi fossimo fuor di quella cruna;,mi sono compiaciuto ancora una volta dei miei occhi
ma quando fummo liberi e aperti,non appena ho lasciato l'aria morbosa
"sù dove il monte in dietro si rauna,",che aveva afflitto sia il mio petto che gli occhi.
ïo stancato e amendue incerti,"Il pianeta giusto che incoraggia l'amore,"
"di nostra via, restammo in su un piano","sorridente, illuminato a est,"
solingo più che strade per diserti.,velando i pesci nel suo treno.
"Da la sua sponda, ove confina il vano,","Mi voltai a destra e, fissando la mia attenzione"
"al piè de l'alta ripa che pur sale,","sull'altro polo, ho visto quattro stelle"
misurrebbe in tre volte un corpo umano;,"non visti, ma dai primi sulla terra."
"e quanto l'occhio mio potea trar d'ale,",Il cielo stesso sembrava gioire
"or dal sinistro e or dal destro fianco,",nel loro splendente luccichio. O vedova
questa cornice mi parea cotale.,"regione del nord, negata quella vista!"
"Là sù non eran mossi i piè nostri anco,","Una volta che ho attirato il mio sguardo da loro,"
quand'io conobbi quella ripa intorno,girare a malapena verso l'altro polo
"che dritto di salita aveva manco,","dove era posta la costellazione del fiume,"
esser di marmo candido e addorno,"Ho visto accanto a me un vecchio, da solo,"
"d'intagli sì, che non pur Policleto,",che dal suo aspetto era così meritevole di rispetto
ma la natura lì avrebbe scorno.,che nessun figlio deve di più a suo padre.
L'angel che venne in terra col decreto,"La sua barba era lunga e striata di bianco,"
"de la molt'anni lagrimata pace,","come i suoi capelli, che cadde"
"ch'aperse il ciel del suo lungo divieto,",in doppi fili fino al petto.
dinanzi a noi pareva sì verace,I raggi di quelle quattro stelle sante
"quivi intagliato in un atto soave,",adornava il suo viso con tanta luce
che non sembiava imagine che tace.,Sembrava splendere con la luminosità del sole.
Giurato si saria ch'el dicesse 'Ave';,"Quali anime sei tu per essere fuggito dall'eterna prigione,"
perché iv'era imaginata quella,arrampicarsi contro il ruscello oscuro e nascosto?
ch'ad aprir l'alto amor volse la chiave;,"chiese, scuotendo quelle venerate serrature."
e avea in atto impressa esta favella,'Chi era la tua guida o chi la tua lanterna
"'Ecce ancilla Deï', propriamente",per condurvi fuori da quella notte profonda
come figura in cera si suggella.,quale ripida la valle dell'Inferno nelle tenebre?
"“Non tener pur ad un loco la mente”,","Le leggi dell'abisso sono così infrante,"
"disse 'l dolce maestro, che m'avea","o è stato fatto un nuovo decreto in cielo,"
da quella parte onde 'l cuore ha la gente.,"che, dannazione, stai davanti alle mie scogliere?"""
"Per ch'i' mi mossi col viso, e vedea",Il mio capo mi ha poi contattato.
"di retro da Maria, da quella costa",e con le sue parole e segni e con le sue mani
"onde m'era colui che mi movea,","mi ha fatto mostrare riverenza con il ginocchio e la fronte,"
un'altra storia ne la roccia imposta;,"Allora gli rispose: ""Non sono venuto da solo."
"per ch'io varcai Virgilio, e fe'mi presso,",Una donna discesa dal Cielo e su sua richiesta
acciò che fosse a li occhi miei disposta.,Ho prestato a quest'uomo compagnia e aiuto.
Era intagliato lì nel marmo stesso,Ma siccome è la tua volontà che dico chiaramente
"lo carro e ' buoi, traendo l'arca santa,","la vera condizione della nostra presenza qui,"
per che si teme officio non commesso.,Non puo' essere che io neghi il tuo desiderio.
"Dinanzi parea gente; e tutta quanta,","Quest'uomo non ha ancora visto il suo ultimo tramonto,"
"partita in sette cori, a' due mie' sensi",ma attraverso la sua follia era così vicino ad esso
"faceva dir l'un 'No', l'altro 'Sì, canta'.",Il suo tempo era quasi finito.
Similemente al fummo de li 'ncensi,"- Gli fui mandato, come ho detto,"
"che v'era imaginato, li occhi e 'l naso",per la sua liberazione.
e al sì e al no discordi fensi.,Ma questo poteva essere salvato.
"Lì precedeva al benedetto vaso,",Gli ho mostrato tutta la razza colpevole.
"trescando alzato, l'umile salmista,",e ora intende fargli vedere quegli spiriti
e più e men che re era in quel caso.,che si purificano sotto la tua responsabilità.
"Di contra, effigïata ad una vista",Come l'ho condotto ci metterei molto a dirlo.
"d'un gran palazzo, Micòl ammirava",Scendendo dall'alto un potere mi aiuta
sì come donna dispettosa e trista.,"per portarlo qui, perché possa vederti e sentirti."
"I' mossi i piè del loco dov'io stava,","Che possiate dare il benvenuto al suo arrivo,"
"per avvisar da presso un'altra istoria,","dal momento che è in cerca di libertà, che è così caro,"
che di dietro a Micòl mi biancheggiava.,come ben sa chi dona la sua vita per essa.
Quiv'era storïata l'alta gloria,"Lo sai bene, dalla morte a Utica."
"del roman principato, il cui valore","non sembrava amaro, là dove te ne sei andato"
mosse Gregorio a la sua gran vittoria;,l'abito che splenderà in quel grande giorno.
i' dico di Traiano imperadore;,"'Non da noi sono gli eterni editti rotti,"
"e una vedovella li era al freno,","perché quest'uomo vive e Minos non mi lega,"
di lagrime atteggiata e di dolore.,ma io sono del cerchio dove la tua Marcia
Intorno a lui parea calcato e pieno,"'Implora con i suoi occhi casti, o santo seno,"
"di cavalieri, e l'aguglie ne l'oro",che pensi ancora a lei come a te.
sovr'essi in vista al vento si movieno.,"Per amore di lei, allora, ti supplico,"
La miserella intra tutti costoro,Permettici di passare attraverso i tuoi sette regni.
"pareva dir: “Segnor, fammi vendetta",Le riferiro' la sua gentilezza...
"di mio figliuol ch'è morto, ond'io m'accoro”;","se degni di essere menzionato qui di seguito."""
