Original,Translate_IT
"'Deus, venerunt gentes', alternando",Cancellare la sete di tre anni
"or tre or quattro dolce salmodia,","Al loro fascino gli occhi, così avido,"
"le donne incominciaro, e lagrimando;",Che ho perso tutti gli altri sensi.
"e Bëatrice, sospirosa e pia,",Di lato costruisce un muro laggiù e qui
"quelle ascoltava sì fatta, che poco","Non guardare, perché con la rete, il vecchio,"
più a la croce si cambiò Maria.,Rivolgimi a lei il suo sorriso salutare.
Ma poi che l'altre vergini dier loco,Allora le creature celesti mi volsero
"a lei di dir, levata dritta in pè,","Con il potere verso la mia sinistra la faccia,"
"rispuose, colorata come foco:",Con questo grido: Mantenete la misura in vista!
"'Modicum, et non videbitis me;",Ora ero lì come uno che ha la luce
"et iterum, sorelle mie dilette,","Il sole accecato dalla freccia della fiamma,"
"modicum, et vos videbitis me'.",E all'inizio la vista si rompe completamente.
"Poi le si mise innanzi tutte e sette,",Ma questo è ciò che mi ha regalato...
"e dopo sé, solo accennando, mosse","Dopo questo molti poco e piccolo,"
me e la donna e 'l savio che ristette.,Da cui mi sono allontanato con la forza...
Così sen giva; e non credo che fosse,Allora vidi il glorioso esercito di guerra preso
"lo decimo suo passo in terra posto,","Tornare a destra con le luci,"
quando con li occhi li occhi mi percosse;,"I sette, dopo il solstizio."
"e con tranquillo aspetto “Vien più tosto”,","Come quando le folle rinunciano alla vittoria,"
"mi disse, “tanto che, s'io parlo teco,","Si girano sotto lo scudo con la bandiera,"
ad ascoltarmi tu sie ben disposto”.,"Ah, lei, rigirata, completamente rivoltata verso il ritiro,"
"Sì com'io fui, com'io dovëa, seco,","Così si vedeva la moltitudine del regno dei cieli,"
"dissemi: “Frate, perché non t'attenti","E giaceva attorno al carro di Diichsel,"
a domandarmi omai venendo meco?”.,Si vedeva il treno passare e passare.
Come a color che troppo reverenti,"Le sette donne a destra e a sinistra, mosso"
"dinanzi a suo maggior parlando sono,","Il grembo del carico guaritore con potere silenzioso,"
"che non traggon la voce viva ai denti,",Non c'era piuma in lui.
"avvenne a me, che sanza intero suono","Io, Stazio, lei che mi ha portato al guado,"
"incominciai: “Madonna, mia bisogna","Abbiamo guidato la ruota dopo i passi,"
"voi conoscete, e ciò ch'ad essa è buono”.","Che, girando, fa l'arco più piccolo."
Ed ella a me: “Da tema e da vergogna,"Così passava attraverso il bosco alto centro,"
"voglio che tu omai ti disviluppe,",# Perche' il serpente una volta aveva dato fede ad Eva #
sì che non parli più com'om che sogna.,E il canto di Engel ha dato misura ai nostri calci.
"Sappi che 'l vaso che 'l serpente ruppe,",Tre volte più lontano di una freccia
"fu e non è; ma chi n'ha colpa, creda","Da un arco, era arrivato il treno,"
che vendetta di Dio non teme suppe.,E Beatrice scese dal carro.
Non sarà tutto tempo sanza reda,"""Adam!"" fu interrogata una biglia intorno,"
"l'aguglia che lasciò le penne al carro,","E un albero di foglie e fiori vuoti,"
per che divenne mostro e poscia preda;,Ora circondate nel cerchio la folla dei giusti.
"ch'io veggio certamente, e però il narro,",I suoi capelli si diffondono sempre più
"a darne tempo già stelle propinque,","Egli sale in alto, in alto, che egli stesso gli indiani"
"secure d'ogn'intoppo e d'ogne sbarro,",Con la sua altezza era sorprendente.
"nel quale un cinquecento diece e cinque,","""Guai a te, o Greif, saccheggiare con il tuo becco"
"messo di Dio, anciderà la fuia","Non vuoi quell'albero, il dolce, comunque..."
con quel gigante che con lei delinque.,"Dà al palato, ma poi Marter ai peccatori."""
"E forse che la mia narrazion buia,",Così intorno all'albero forte gridava la moltitudine.
"qual Temi e Sfinge, men ti persuade,","E lui, in cui Leu e Aar si uniscono:"
perch'a lor modo lo 'ntelletto attuia;,"""E' cosi' che si percepisce ogni seme di destra."""
"ma tosto fier li fatti le Naiade,","La diga dove l'ho trovato tirando,"
che solveranno questo enigma forte,"Fece cadere verso il tronco desolato e lo lasciò sull'albero,"
