Original,Translate_IT
Era lo loco ov'a scender la riva,Il posto dove scendere la banca siamo venuti
"venimmo, alpestro e, per quel che v'er' anco,","Era alpino, e da quello che c'era, inoltre,"
"tal, ch'ogne vista ne sarebbe schiva.",Di un tale tipo che ogni occhio lo rifuggirebbe.
Qual è quella ruina che nel fianco,Come quella rovina è che nel fianco
"di qua da Trento l'Adice percosse,","Smote, da questa parte del Trento, l'Adige,"
"o per tremoto o per sostegno manco,","O dal terremoto o dal mancato soggiorno,"
"che da cima del monte, onde si mosse,","perché dalla cima della montagna, da cui si muoveva,"
"al piano è sì la roccia discoscesa,","Nella pianura la rupe è frastagliata così,"
ch'alcuna via darebbe a chi sù fosse:,Qualche via darebbe a colui che era in alto;
cotal di quel burrato era la scesa;,"Anche tale fu la discesa di quel burrone,"
e 'n su la punta de la rotta lacca,E sul confine dell'abisso spezzato
l'infamïa di Creti era distesa,"L'infamia di Creta si estendeva lungo,"
che fu concetta ne la falsa vacca;,che fu concepito nella mucca fittizia;
"e quando vide noi, sé stesso morse,","E quando ci vide, si morse,"
sì come quei cui l'ira dentro fiacca.,Anche se la rabbia si accumula dentro.
Lo savio mio inver' lui gridò: “Forse,"Il mio saggio verso di lui gridò: ""Perventura"
"tu credi che qui sia 'l duca d'Atene,","Pensi che qui possa essere il Duca di Atene,"
che sù nel mondo la morte ti porse?,Chi nel mondo di sopra ti ha portato la morte?
"Pàrtiti, bestia, ché questi non vene","Vattene, bestia, perché questo non viene"
"ammaestrato da la tua sorella,","Istruito da tua sorella, ma viene"
ma vassi per veder le vostre pene”.,"Per vedere i tuoi castighi."""
Qual è quel toro che si slaccia in quella,Cosi' come quel toro che si scatena al momento
"c'ha ricevuto già 'l colpo mortale,","in cui ha ricevuto il colpo mortale,"
"che gir non sa, ma qua e là saltella,","Chi non può camminare, ma vacilla qua e là,"
vid'io lo Minotauro far cotale;,Il Minotauro ha visto che faccio simili;
e quello accorto gridò: “Corri al varco;,"Ed egli, il diffidente, gridò: ""Corri al passaggio;"
"mentre ch'e' 'nfuria, è buon che tu ti cale”.","Mentre si è adirato, è bene che tu discenda."""
Così prendemmo via giù per lo scarco,Così giù abbiamo preso la nostra strada o'er che il discarico
"di quelle pietre, che spesso moviensi","Di pietre, che spesso si muovevano"
sotto i miei piedi per lo novo carco.,"Sotto i miei piedi, dal peso imbattuto."
Io gia pensando; e quei disse: “Tu pensi,"Pensavo di andare, e lui disse: ""Tu sei pensiero"
"forse a questa ruina, ch'è guardata","Forse su questa rovina, che è custodita"
da quell'ira bestial ch'i' ora spensi.,Con quella rabbia bruta che ho appena spento.
Or vo' che sappi che l'altra fïata,"Ora ti farò sapere, l'altra volta"
"ch'i' discesi qua giù nel basso inferno,","Sono sceso fino all'Inferno,"
questa roccia non era ancor cascata.,Questo precipizio non era ancora caduto.
"Ma certo poco pria, se ben discerno,","Ma veramente, se ben discernessi, un po'"
che venisse colui che la gran preda,Prima della Sua venuta che il possente bottino
"levò a Dite del cerchio superno,","Urrà fuori da Dis, nel cerchio supernale,"
da tutte parti l'alta valle feda,Su tutti i lati la valle profonda e ripugnante
"tremò sì, ch'i' pensai che l'universo","Tremato così, che ho pensato l'Universo"
"sentisse amor, per lo qual è chi creda","Era entusiasta d'amore, da cui ci sono che pensano"
più volte il mondo in caòsso converso;,Il mondo delle volte si è trasformato in caos;
"e in quel punto questa vecchia roccia,",E in quel momento questa falesia primordiale
"qui e altrove, tal fece riverso.",Sia qui che altrove hanno fatto tale rovesciamento.
"Ma ficca li occhi a valle, ché s'approccia","Ma fissa i tuoi occhi in basso, perché si avvicina"
la riviera del sangue in la qual bolle,"Il fiume del sangue, entro il quale è bollente"
qual che per vïolenza in altrui noccia”.,"Chi per violenza ferisce gli altri."""
"Oh cieca cupidigia e ira folle,","O cupidigia cieca, o ira folle,"
"che sì ci sproni ne la vita corta,","Questo ci sprona ad andare avanti così nella nostra breve vita,"
e ne l'etterna poi sì mal c'immolle!,E nell'eterno poi così male ci inceppa!
"Io vidi un'ampia fossa in arco torta,","Vidi un grande fossato piegato come un arco,"
"come quella che tutto 'l piano abbraccia,","Come uno che tutta la pianura comprende,"
secondo ch'avea detto la mia scorta;,Conformabile a quello che la mia Guida aveva detto.
"e tra 'l piè de la ripa ed essa, in traccia",E tra questo e il piede del terrapieno
"corrien centauri, armati di saette,","I centauri in archivio erano in esecuzione, armati di frecce,"
come solien nel mondo andare a caccia.,Come nel mondo hanno usato l'inseguimento per seguire.
"Veggendoci calar, ciascun ristette,","Osservandoci scendere, ognuno stava fermo,"
e de la schiera tre si dipartiro,"E dallo squadrone tre si staccarono,"
con archi e asticciuole prima elette;,Con archi e frecce in anticipo selezionati;
e l'un gridò da lungi: “A qual martiro,"E da lontano si gridò: ""A che castigo"
venite voi che scendete la costa?,"Venite voi, chi scende lungo la collina?"
"Ditel costinci; se non, l'arco tiro”.","Diccelo di là, altrimenti tirerò l'arco."""
Lo mio maestro disse: “La risposta,"Il mio Maestro ha detto: ""La nostra risposta sarà fare"
farem noi a Chirón costà di presso:,"A Chirone, vicino a te; nell'ora malvagia,"
mal fu la voglia tua sempre sì tosta”.,"Quella tua volontà fu sempre più frettolosa."""
"Poi mi tentò, e disse: “Quelli è Nesso,","Poi mi toccò e disse: ""Questa è Nesso,"
"che morì per la bella Deianira,","che perì per la bella Dejanira,"
e fé di sé la vendetta elli stesso.,"E per se stesso, si e' vendicato."
"E quel di mezzo, ch'al petto si mira,","e in mezzo a lui, che guarda il suo petto,"
"è il gran Chirón, il qual nodrì Achille;","Il grande Chirone, che ha fatto salire Achille,"
"quell'altro è Folo, che fu sì pien d'ira.","L'altro Pholus è, che era così ironico."
"Dintorno al fosso vanno a mille a mille,",Migliaia e migliaia si aggirano sul fossato
saettando qual anima si svelle,Sparare con alberi qualunque anima emerga
del sangue più che sua colpa sortille”.,"Fuori dal sangue, più dei suoi ali di crimine."""
Noi ci appressammo a quelle fiere isnelle:,Vicino ci siamo avvicinati a quei mostri della flotta;
"Chirón prese uno strale, e con la cocca","Chirone una freccia ha preso, e con la tacca"
fece la barba in dietro a le mascelle.,All'indietro sulle mascelle ha messo la barba.
"Quando s'ebbe scoperta la gran bocca,","Dopo aver scoperto la sua grande bocca,"
disse a' compagni: “Siete voi accorti,"Disse ai suoi compagni: ""Voi siete"
che quel di retro move ciò ch'el tocca?,Che si muove dietro quello che tocca?
Così non soglion far li piè d'i morti”.,"Così non sono soliti fare i piedi di uomini morti."""
"E 'l mio buon duca, che già li er' al petto,","E la mia buona guida, che ora era al suo seno,"
"dove le due nature son consorti,","dove le due nature si uniscono,"
"rispuose: “Ben è vivo, e sì soletto","Replied: ""In effetti egli vive, e così solo"
mostrar li mi convien la valle buia;,Mi piace mostrargli la valle oscura;
"necessità 'l ci 'nduce, e non diletto.","La necessità, e non il piacere, ci spinge."
Tal si partì da cantare alleluia,"Qualcuno si è ritirato dal cantare Halleluja,"
che mi commise quest'officio novo:,Chi mi ha affidato questo nuovo ufficio?
"non è ladron, né io anima fuia.","Nessun ladro è lui, né io uno spirito ladro."
Ma per quella virtù per cu' io movo,Ma con quella virtù attraverso la quale mi muovo
"li passi miei per sì selvaggia strada,","I miei passi lungo questa strada selvaggia,"
"danne un de' tuoi, a cui noi siamo a provo,","Dacci uno dei tuoi, per stare con noi,"
"e che ne mostri là dove si guada,","e che ci mostreranno dove passare il guado,"
"e che porti costui in su la groppa,",E chi può portare questo sulla sua schiena;
ché non è spirto che per l'aere vada”.,"Perche' non c'e' spirito che possa camminare nell'aria."""
"Chirón si volse in su la destra poppa,","Sul suo petto destro Chirone si muoveva in giro,"
"e disse a Nesso: “Torna, e sì li guida,","E disse a Nesso: ""Girate e guidateli,"
e fa cansar s'altra schiera v'intoppa”.,"E mettete in guardia, se un'altra band può incontrarvi."""
Or ci movemmo con la scorta fida,Noi con la nostra fedele escort ci siamo mossi
"lungo la proda del bollor vermiglio,","lungo l'orlo del vermiglio bollente,"
dove i bolliti facieno alte strida.,Dove i bolliti proferivano forti lamenti.
Io vidi gente sotto infino al ciglio;,"Persone che ho visto dentro fino alle sopracciglia,"
e 'l gran centauro disse: “E' son tiranni,"E il grande Centauro disse: ""Questi sono i tormenti,"
che dier nel sangue e ne l'aver di piglio.,Che si occupava di spargimenti di sangue e saccheggi.
Quivi si piangon li spietati danni;,Qui si lamentano delle loro malvagità spietate; qui
"quivi è Alessandro, e Dïonisio fero","È Alessandro, e feroce Dioniso"
che fé Cicilia aver dolorosi anni.,Che sulla Sicilia portarono anni dolorosi.
"E quella fronte c'ha 'l pel così nero,",Quella fronte li' che ha i capelli cosi' neri...
"è Azzolino; e quell'altro ch'è biondo,","è Azzolin; e l'altro che è biondo,"
"è Opizzo da Esti, il qual per vero","Obizzo è di Esti che, in verità,"
fu spento dal figliastro sù nel mondo”.,"Nel mondo fu ucciso dal suo figliastro."""
"Allor mi volsi al poeta, e quei disse:","Poi mi voltai verso il Poeta, e disse:"
"“Questi ti sia or primo, e io secondo”.","""Ora è il primo a te, e il secondo a me."""
Poco più oltre il centauro s'affisse,Un po 'più lontano sul Centaur fermato
sovr'una gente che 'nfino a la gola,"Sopra una gente, che giù come la gola"
