Original,Translate_IT
La molta gente e le diverse piaghe,Le molte persone e le ferite dei subacquei
"avean le luci mie sì inebrïate,","Questi miei occhi erano così inebriati,"
che de lo stare a piangere eran vaghe.,che erano desiderosi di stare fermi e piangere;
Ma Virgilio mi disse: “Che pur guate?,"Ma Virgilio disse: ""Che cosa guardi ancora?"
perché la vista tua pur si soffolge,Perche' la tua vista e' ancora inchiodata laggiu'?
là giù tra l'ombre triste smozzicate?,Tra gli ombreggianti e mutilati?
Tu non hai fatto sì a l'altre bolge;,Non l'hai fatto all'altro Bolge;
"pensa, se tu annoverar le credi,","Pensa, se li conterai tu credi,"
che miglia ventidue la valle volge.,"Che due e venti miglia la valle si snoda,"
E già la luna è sotto i nostri piedi;,E ora la luna è sotto i nostri piedi;
"lo tempo è poco omai che n'è concesso,","D'ora in poi il tempo che ci è stato assegnato è breve,"
e altro è da veder che tu non vedi”.,"E più è da vedere di quello che vedi tu."""
"“Se tu avessi”, rispuos'io appresso,","""Se l'avessi fatto,"" ho risposto in quel momento,"
"“atteso a la cagion per ch'io guardava,","""Atteso alla causa per la quale ho guardato,"
forse m'avresti ancor lo star dimesso”.,"Forse un soggiorno più lungo avresti perdonato."""
"Parte sen giva, e io retro li andava,",Nel frattempo la mia Guida se ne andò e dietro di lui
"lo duca, già faccendo la risposta,","Sono andato, già facendo la mia risposta,"
e soggiugnendo: “Dentro a quella cava,"E superadding: ""In quella caverna dove"
"dov'io tenea or li occhi sì a posta,","Tenevo gli occhi fissi con tanta attenzione,"
credo ch'un spirto del mio sangue pianga,Penso che uno spirito del mio sangue si lamenti
la colpa che là giù cotanto costa”.,"Il peccato che laggiù costa così tanto."""
Allor disse 'l maestro: “Non si franga,"Allora il Maestro disse: ""Non essere più spezzato"
lo tuo pensier da qui innanzi sovr'ello.,il tuo pensiero da questo momento in poi su di lui;
"Attendi ad altro, ed ei là si rimanga;","Fate attenzione altrove, e là rimanga;"
ch'io vidi lui a piè del ponticello,"Per lui ho visto sotto il ponticello,"
"mostrarti e minacciar forte col dito,","puntandoti contro, e minacciando con il dito"
e udi' 'l nominar Geri del Bello.,"Fiercely, e sentito lui chiamato Geri del Bello."
Tu eri allor sì del tutto impedito,Così completamente in quel momento è stato impedito
"sovra colui che già tenne Altaforte,","Da colui che in precedenza teneva Altaforte,"
"che non guardasti in là, sì fu partito”.","Non hai guardato in quel modo; così se ne andò."""
"“O duca mio, la vïolenta morte","""O mio direttore, la sua morte violenta,"
"che non li è vendicata ancor”, diss'io,","Che non è ancora vendicato per lui,"" ho detto,"
"“per alcun che de l'onta sia consorte,","""Per chi è partecipe della vergogna,"
fece lui disdegnoso; ond'el sen gio,"lo rese disdegnoso, da dove se ne andò,"
"sanza parlarmi, sì com'ïo estimo:","Come immagino, senza parlarmi,"
e in ciò m'ha el fatto a sé più pio”.,"E così mi ha fatto pietà di lui più."""
Così parlammo infino al loco primo,Così abbiamo parlato fino al primo posto
"che de lo scoglio l'altra valle mostra,","Sulla falesia, che la prossima valle mostra"
"se più lume vi fosse, tutto ad imo.","Fino in fondo, se ci fosse piu' luce."
Quando noi fummo sor l'ultima chiostra,Quando eravamo proprio sopra l'ultimo chiostro
"di Malebolge, sì che i suoi conversi","di Malebolge, in modo che i suoi fratelli laici"
"potean parere a la veduta nostra,","Potrebbe manifestarsi alla nostra vista,"
"lamenti saettaron me diversi,",I sommozzatori mi hanno trafitto.
che di pietà ferrati avean li strali;,"che con compassione avevano le frecce arrostite,"
ond'io li orecchi con le man copersi.,Dove le mie orecchie mi coprivano con le mani.
"Qual dolor fora, se de li spedali","Che dolore sarebbe, se dagli ospedali"
di Valdichiana tra 'l luglio e 'l settembre,"Della Valdichiana, 'twixt luglio e settembre,"
e di Maremma e di Sardigna i mali,E della Maremma e della Sardegna
"fossero in una fossa tutti 'nsembre,","Tutte le malattie in un fossato sono state raccolte,"
"tal era quivi, e tal puzzo n'usciva","Tale era qui, e tale puzza è venuto da esso"
qual suol venir de le marcite membre.,Come da arti putrescenti è solito rilasciare.
Noi discendemmo in su l'ultima riva,Eravamo scesi sulla riva più lontana
"del lungo scoglio, pur da man sinistra;","Dalla lunga falesia, sulla sinistra ancora,"
e allor fu la mia vista più viva,E poi più vivido era il mio potere visivo
"giù ver' lo fondo, là 've la ministra","Giù il carro'rds il fondo, dove la ministress"
de l'alto Sire infallibil giustizia,"Del Signore, giustizia infallibile,"
punisce i falsador che qui registra.,"Punisce i falsari, che lei registra qui."
Non credo ch'a veder maggior tristizia,Non credo che una vista più triste per vedere
"fosse in Egina il popol tutto infermo,","Era ad Egina tutta la gente malata,"
"quando fu l'aere sì pien di malizia,","(Quando l'aria era così piena di pestilenza,"
"che li animali, infino al picciol vermo,","Gli animali, fino al piccolo verme,"
"cascaron tutti, e poi le genti antiche,","Tutti caddero, e dopo il popolo antico,"
"secondo che i poeti hanno per fermo,","Secondo i poeti,"
si ristorar di seme di formiche;,"Venivano dal seme di formiche restaurate di nuovo,)"
ch'era a veder per quella oscura valle,Che era quello di vedere attraverso quella valle buia
languir li spirti per diverse biche.,Gli spiriti che languono nei mucchi di sub.
Qual sovra 'l ventre e qual sovra le spalle,"Questo sul ventre, che sul retro"
"l'un de l'altro giacea, e qual carpone","Uno degli altri laici, e altri striscianti"
si trasmutava per lo tristo calle.,Si sono spostati lungo la strada squallida.
"Passo passo andavam sanza sermone,","Passo dopo passo andiamo avanti senza parlare,"
"guardando e ascoltando li ammalati,",Guardando e ascoltando i malati
che non potean levar le lor persone.,Che non aveva abbastanza forza per sollevare i loro corpi.
"Io vidi due sedere a sé poggiati,","Ho visto due seduti appoggiati l'uno contro l'altro,"
"com'a scaldar si poggia tegghia a tegghia,","Come si appoggia nel piatto di riscaldamento contro il piatto,"
dal capo al piè di schianze macolati;,"dalla testa al piede, con crumiri;"
e non vidi già mai menare stregghia,E non ho mai visto un curry
"a ragazzo aspettato dal segnorso,","Da un ragazzo stabile per il quale il suo padrone aspetta,"
"né a colui che mal volontier vegghia,","O colui che resta sveglio senza volerlo,"
come ciascun menava spesso il morso,Come ognuno stava muovendo veloce il morso
de l'unghie sopra sé per la gran rabbia,"di chiodi su se stesso, per la grande rabbia"
"del pizzicor, che non ha più soccorso;",Di prurito che nessun altro aiuto aveva.
"e sì traevan giù l'unghie la scabbia,","E i chiodi verso il basso con loro trascinato la crosta,"
come coltel di scardova le scaglie,"Nella moda come coltello le squame d'orata,"
o d'altro pesce che più larghe l'abbia.,O qualsiasi altro pesce che li abbia più grandi.
"“O tu che con le dita ti dismaglie”,","""O tu, che con le tue dita ti dismail,"""
"cominciò 'l duca mio a l'un di loro,","Iniziai il mio Leader verso uno di loro,"
"“e che fai d'esse talvolta tanaglie,","""E di tanto in tanto ne fanno le pinzatrici,"
dinne s'alcun Latino è tra costoro,Dimmi se c'e' qualche Laziano con quelli.
"che son quinc'entro, se l'unghia ti basti","Che sono qui, così ti bastano le tue unghie"
etternalmente a cotesto lavoro”.,"A tutta l'eternità per questo lavoro."""
"“Latin siam noi, che tu vedi sì guasti","""I latini siamo noi, che tu vedi così devastati,"
"qui ambedue”, rispuose l'un piangendo;","Entrambi qui,"" uno piangendo ha risposto;"
“ma tu chi se' che di noi dimandasti?”.,"""Ma chi sei tu, che hai domande su di noi?"""
E 'l duca disse: “I' son un che discendo,"Disse la Guida: ""Sono io che scendo"
"con questo vivo giù di balzo in balzo,","Abbasso quest'uomo vivo da scogliera a scogliera,"
e di mostrar lo 'nferno a lui intendo”.,"E io intendo mostrargli l'Inferno."""
Allor si ruppe lo comun rincalzo;,"Allora il loro sostegno reciproco fu spezzato,"
e tremando ciascuno a me si volse,"E tremando ognuno si volse verso di me,"
con altri che l'udiron di rimbalzo.,Con altri che l'avevano sentito per rimbalzo.
"Lo buon maestro a me tutto s'accolse,","A me il buon Maestro si è radunato,"
dicendo: “Dì a lor ciò che tu vuoli”;,"Di': ""Dite loro quello che volete."""
"e io incominciai, poscia ch'ei volse:","E io ho cominciato, visto che lui lo avrebbe fatto così:"
“Se la vostra memoria non s'imboli,"""Così possa la tua memoria non rubare via"
"nel primo mondo da l'umane menti,","Nel primo mondo dalla mente degli uomini,"
"ma s'ella viva sotto molti soli,","Ma cosi' sopravvivera' sotto molti soli,"
ditemi chi voi siete e di che genti;,"Ditemi chi siete e chi siete,"
la vostra sconcia e fastidiosa pena,Non lasciare che il tuo castigo orribile e ripugnante
di palesarvi a me non vi spaventi”.,"Abbiate paura di mostrarvi a me."""
"“Io fui d'Arezzo, e Albero da Siena”,","""Io di Arezzo era,"" uno rispose,"
"rispuose l'un, “mi fé mettere al foco;","""E Alberto da Siena mi fece bruciare;"
ma quel per ch'io mori' qui non mi mena.,Ma quello per cui sono morto non mi porta qui.
"Vero è ch'i' dissi lui, parlando a gioco:",E' vero che gli ho detto:
"""I' mi saprei levar per l'aere a volo"";","Che avrei potuto salire in volo in aria,"
"e quei, ch'avea vaghezza e senno poco,","Colui che era presuntuoso, ma un po' arguto,"
volle ch'i' li mostrassi l'arte; e solo,Vorrei mostrargli l'arte; e solo
"perch'io nol feci Dedalo, mi fece","Perche' nessun Dedalo l'ho creato io, mi ha fatto"
ardere a tal che l'avea per figliuolo.,Essere bruciato da uno che lo ha tenuto come suo figlio.
Ma ne l'ultima bolgia de le diece,"Ma fino all'ultima Bolgia dei dieci,"
me per l'alchìmia che nel mondo usai,"Per l'alchimia, che nel mondo ho praticato,"
"dannò Minòs, a cui fallar non lece”.","Minos, che non può sbagliare, mi ha condannato."""
E io dissi al poeta: “Or fu già mai,"E al Poeta ho detto: ""Ora è stato mai"
gente sì vana come la sanese?,Così vanitoso un popolo come i senesi?
Certo non la francesca sì d'assai!”.,"Non per certezza i francesi di gran lunga."""
"Onde l'altro lebbroso, che m'intese,","dove l'altro lebbroso, che mi aveva udito,"
rispuose al detto mio: “Tra'mene Stricca,"Replicò al mio discorso: ""Tenere fuori Stricca,"
"che seppe far le temperate spese,","Chi conosceva l'arte delle spese moderate,"
e Niccolò che la costuma ricca,"E Niccolo, che i lussuosi usano"
del garofano prima discoverse,Di chiodi di garofano scoperto prima di tutto
ne l'orto dove tal seme s'appicca;,all'interno del giardino in cui si radicano tali semi;
e tra'ne la brigata in che disperse,"e tirar fuori la banda, tra i quali sperperò"
"Caccia d'Ascian la vigna e la gran fonda,","Caccia d'Ascian i suoi vigneti e vasti boschi,"
e l'Abbagliato suo senno proferse.,E dove il suo spirito l'Abbagliato proffered!
Ma perché sappi chi sì ti seconda,Ma tu sai chi ti ha secondo
"contra i Sanesi, aguzza ver' me l'occhio,","Contro i senesi, affilati gli occhi"
sì che la faccia mia ben ti risponda:,"Tow'rds me, in modo che la mia faccia ben rispondere a te,"
"sì vedrai ch'io son l'ombra di Capocchio,","E vedrai che sono l'ombra di Capocchio,"
