Original,Translate_IT
"O insensata cura de' mortali,","O insensata cura degli uomini mortali,"
quanto son difettivi silogismi,Quanto sono inconcludenti i silloghismi
quei che ti fanno in basso batter l'ali!,Che ti fanno battere le ali in volo verso il basso!
Chi dietro a iura e chi ad amforismi,Uno dopo le leggi e uno dopo gli aforismi
"sen giva, e chi seguendo sacerdozio,","Stava andando, e uno segue il sacerdozio,"
"e chi regnar per forza o per sofismi,","E uno per regnare con la forza o con il sofismo,"
"e chi rubare e chi civil negozio,","E uno in furti, e uno in affari di stato,"
chi nel diletto de la carne involto,Uno nei piaceri della carne coinvolto
"s'affaticava e chi si dava a l'ozio,","Si è stancato, si è dato per alleviare;"
"quando, da tutte queste cose sciolto,","Quando io, da tutte queste cose emancipato,"
con Bëatrice m'era suso in cielo,Con Beatrice lassù nel Cielo
cotanto glorïosamente accolto.,Con tanta gloria è stata ricevuta!
Poi che ciascuno fu tornato ne lo,Quando ciascuno era tornato a quel punto
"punto del cerchio in che avanti s'era,","All'interno del cerchio dov'era prima,"
"fermossi, come a candellier candelo.",Stava come in un candelabro una candela;
E io senti' dentro a quella lumera,E dall'interno l'effulgenza che in un primo momento
"che pria m'avea parlato, sorridendo","Avevo parlato con me, ho sentito cominciare"
"incominciar, faccendosi più mera:",Sorridente mentre più luminoso è diventato:
"“Così com'io del suo raggio resplendo,","""Anche mentre sono acceso nel suo raggio,"
"sì, riguardando ne la luce etterna,","Quindi, guardando nella Luce Eterna,"
li tuoi pensieri onde cagioni apprendo.,L'occasione dei tuoi pensieri ho catturato.
"Tu dubbi, e hai voler che si ricerna","Tu dubiti, e vorresti che risegnassi"
in sì aperta e 'n sì distesa lingua,In lingua così estesa e così aperta
"lo dicer mio, ch'al tuo sentir si sterna,","Il mio discorso, che per il tuo senso può essere chiaro,"
"ove dinanzi dissi: ""U' ben s'impingua"",","Dove poco prima ho detto, ""dove si ingrassa bene,"""
"e là u' dissi: ""Non nacque il secondo"";","E quando dissi: ""Non si alzò mai un secondo."""
e qui è uopo che ben si distingua.,E qui e' necessario distinguere bene.
"La provedenza, che governa il mondo",La Provvidenza che governa il mondo
con quel consiglio nel quale ogne aspetto,"Con consiglio, in cui tutta la visione creata"
"creato è vinto pria che vada al fondo,","è sconfitto prima che raggiunga il fondo,"
