Original,Translate_IT_1
"Degna di molta riprensione è quella cosa che, ordinata a tòrre alcuno difetto, per se medesima quello induce: sì come quelli che fosse mandato a partire una rissa, e prima che partisse quella ne iniziasse un'altra.","Qualunque cosa merita una severa censura che di per sé provoca il difetto stesso che si intende porre rimedio, come, ad esempio, una persona mandata a rompere una lotta che, prima di aver rotto il primo, ha suscitato un altro."
"E però che lo mio pane è purgato da una parte, convienlomi purgare dall'altra, per fuggire questa riprensione; ché lo mio scritto, che quasi comento dir si può, è ordinato a levare lo difetto delle canzoni sopra dette, ed esso per sé fia forse in parte alcuna un poco duro. La qual durezza, per fuggire maggiore difetto, non per ignoranza, è qui pensata.","Ora che il mio pane è purificato in un certo senso, devo purificarlo in un altro se voglio sfuggire a tale censura, perché questo lavoro, che può essere descritto come un commento, è destinato a fornire ciò che manca nei canzoni in discussione, e tuttavia può anche essere un po 'difficile da capire in alcune parti. Questa difficoltà è del tutto intenzionale qui, derivante non da inavvertimento, ma dal desiderio di evitare una carenza ancora maggiore."
"Ahi, piaciuto fosse al dispensatore dell'universo che la cagione della mia scusa mai non fosse stata! ché né altri contra me avria fallato, né io sofferto avria pena ingiustamente, pena, dico, d'essilio e di povertate.","Come vorrei che fosse stato il piacere del governatore dell'universo che la ragione che giustificava la mia azione non fosse mai esistita! Perché allora altri non avrebbero torto a me, né avrei dovuto ingiustamente subire punizioni, una punizione estrema come l'esilio e la povertà."
"Poi che fu piacere delli cittadini della bellissima e famosissima figlia di Roma, Fiorenza, di gittarmi fuori del suo dolce seno - nel quale nato e nutrito fui in fino al colmo della vita mia, e nel quale, con buona pace di quella, desidero con tutto lo core di riposare l'animo stancato e terminare lo tempo che m'è dato -, per le parti quasi tutte alle quali questa lingua si stende, peregrino, quasi mendicando, sono andato, mostrando contra mia voglia la piaga della fortuna, che suole ingiustamente al piagato molte volte essere imputata.","Dal momento in cui i cittadini della più bella e famosa figlia di Roma, Firenze, ha ritenuto adatto per gettarmi via dal suo dolce seno dove sono nato e nutrito fino alla mia piena maturità, e dove, con il suo gentile consenso, desidero con tutto il cuore di riposare la mia mente stanca e completare il mio spazio assegnato ho fatto il mio cammino attraverso quasi tutte le regioni a cui questa lingua si estende, un vagabondo senzatetto, ridotto quasi a mendicante, e mostrando contro la mia volontà la ferita inflitta dalla fortuna, che molto spesso è ingiustamente imputato a quello afflitto."
"Veramente io sono stato legno sanza vela e sanza governo, portato a diversi porti e foci e liti dal vento secco che vapora la dolorosa povertade; e sono apparito alli occhi a molti che forse che per alcuna fama in altra forma m'aveano imaginato: nel conspetto de' quali non solamente mia persona invilio, ma di minor pregio si fece ogni opera, sì già fatta come quella che fosse a fare.","Sono stato infatti una nave priva di vela e timone, portata in vari porti e foci fluviali e rive dal vento perforante sollevato dalla dolorosa povertà; molti mi hanno visto di persona che forse mi ha intrattenuto un'immagine diversa in virtù di una certa reputazione che ho goduto, in modo che ai loro occhi non solo perdo in stima, ma tutte le mie opere, quelle ancora da produrre non meno di quelle già completate, sono a buon mercato."
"La ragione per che ciò incontra - non pur in me, ma in tutti - brievemente or qui piace toccare: e prima, perché la fama oltre la veritade si sciampia; e poi, perché la presenza oltre la veritade stringe.","Perché questo accade non solo a me, ma a tutti è qualcosa che vorrei toccare brevemente qui. Succede perché prima di tutto la propria reputazione si espande oltre i limiti della verità, poi la sua presenza diminuisce oltre questi limiti."
"La fama buona, principalmente [è] generata dalla buona operazione nella mente dell'amico e da quella è prima partorita; ché la mente del nimico, avegna che riceva lo seme, non concepe.","La buona reputazione di uno è originariamente concepito nella mente di un amico come risultato di una buona condotta, e che la mente prima dà alla luce di esso, perché anche se la mente di un nemico può ricevere il seme, nessuna concezione ha luogo lì."
"Quella mente che prima la partorisce, sì per far più ornato lo suo presente, sì per la caritade dell'amico che lo riceve, non si tiene alli termini del vero ma passa quelli. E quando per ornare ciò che dice li passa, contra conscienza parla; quando inganno di caritade li fa passare, non parla contra essa.","Provvisto sia da un desiderio di aggiungere ulteriore abbellimento al dono che farà, sia dall'amore per l'amico che lo riceverà, la mente che prima dà vita ad una reputazione non si mantiene entro i limiti della verità, ma li supera. Quando li supera per abbellire ciò che dice, parla contro la sua coscienza; quando lo fa come ingannato dall'amore, lo stesso non è vero."
"La seconda mente che ciò riceve, non solamente alla dilatazione della prima sta contenta, ma 'l suo riportamento, sì come qu[as]i suo effetto, procura d'adornare; e sì, che per questo fare e per lo 'nganno che riceve della caritate in lei generata, quella più ampia fa che a lei non vène, e [con] concordia e con discordia di conscienza come la prima. E questo fa la terza ricevitrice e la quarta, e così in infinito si dilata.","La seconda mente, ricevendo queste parole, non si accontenta dell'ampliamento effettuato dalla prima mente; si pone ad abbellire la sua relazione, essendo questa la propria creazione distinta; e così, a causa della sua spinta creativa e dell'inganno causato dall'amore che a sua volta porta per il suo amico, amplifica ancora di più la reputazione, in armonia o disarmonia con la coscienza come nel caso della prima mente. Il terzo destinatario fa lo stesso, come fa il quarto, e così la reputazione continua ad allargarsi indefinitamente."
"E così, volgendo le cagioni sopra dette nelle contrarie, si può vedere la ragione della infamia, che simigliantemente si fa grande. Per che Virgilio dice nel quarto dello Eneida che la Fama vive per essere mobile e acquista grandezza per andare.","Sostituendo le ragioni opposte a quelle indicate nella descrizione sopra, si può anche percepire la dinamica operativa in cattiva reputazione, che è ingrandita in modo simile. Il punto è fatto da Virgilio nell'Eneide dove dice che la reputazione prospera sul movimento, e va di forza in forza mentre viaggia."
"Apertamente adunque veder può chi vuole che la imagine per sola fama generata sempre è più ampia, quale che essa sia, che non è la cosa imaginata nel vero stato.","Chi si preoccupa, allora, può vedere perfettamente chiaramente che l'immagine formata nella mente delle persone semplicemente per la reputazione, che sia buona o cattiva, è sempre su una scala più grande di quanto sia il vero stato della cosa immaginata."
,
,
,
,
,
,
,
,
