Original,Translate_IT
"Da poi che Carlo tuo, bella Clemenza,","Clemence bella, dopo che ero stato illuminato"
"m'ebbe chiarito, mi narrò li 'nganni","dal tuo caro Charles, mi ha detto come il suo seme"
che ricever dovea la sua semenza;,"sarebbe stato truffato, ma ha detto: ""Stai zitto"
ma disse: “Taci e lascia muover li anni”;,"e lascia che gli anni girino."" Tutto quello che posso dire"
sì ch'io non posso dir se non che pianto,è questo: lamento per la vendetta meritata
giusto verrà di retro ai vostri danni.,seguira' i torti che dovrai patire.
E già la vita di quel lume santo,E ora l'anima-vita di quella luce santa
rivolta s'era al Sol che la rïempie,rivolto al Sole che lo riempie come
come quel ben ch'a ogne cosa è tanto.,la bontà che basta a tutte le cose.
"Ahi anime ingannate e fatture empie,","Ah, anime sedotte e creature senza rispetto,"
"che da sì fatto ben torcete i cuori,","che distolgono i vostri cuori da un tale bene,"
drizzando in vanità le vostre tempie!,che lascino che le vostre sopracciglia siano piegate al vuoto!
Ed ecco un altro di quelli splendori,E qui un altro di quegli splendori si mosse
"ver' me si fece, e 'l suo voler piacermi","verso di me, e con la sua lucentezza fuori,"
significava nel chiarir di fori.,"ha mostrato il suo desiderio di compiacermi. Beatrice,"
"Li occhi di Bëatrice, ch'eran fermi","i cui occhi erano fissi su di me, come erano stati"
"sovra me, come pria, di caro assenso","prima, mi ha dato la preziosa certezza"
al mio disio certificato fermi.,che ha acconsentito al mio bisogno di parlare.
"“Deh, metti al mio voler tosto compenso,","""Pregate, spirito benedetto, che possiate porre rimedio..."
"beato spirto”, dissi, “e fammi prova","rapidamente-il mio desiderio di sapere,"" Ho detto. ""Dammi"
ch'i' possa in te refletter quel ch'io penso!”.,"prova che puoi riflettere i pensieri che penso."""
"Onde la luce che m'era ancor nova,","A cui quella luce, ancora sconosciuta a me,"
"del suo profondo, ond'ella pria cantava,","dalla profondità dalla quale ha cantato prima,"
seguette come a cui di ben far giova:,continuava come se si rallegrasse nella bontà:
“In quella parte de la terra prava,"""In quella parte dell'Italia indecente"
italica che siede tra Rïalto,che si trova tra Rialto e le sorgenti
"e le fontane di Brenta e di Piava,","da cui il Brenta e il torrente Piave,"
"si leva un colle, e non surge molt'alto,",sorge una collina di non grande altezza da cui
là onde scese già una facella,una marca di fuoco discese e portò
che fece a la contrada un grande assalto.,molte ferite a tutta la terra.
D'una radice nacqui e io ed ella:,Sia lui che io siamo nati da una stessa radice:
"Cunizza fui chiamata, e qui refulgo","Cunizza era il mio nome, e io splendo qui"
perché mi vinse il lume d'esta stella;,perché la radiosità di questo pianeta mi ha conquistato.
ma lietamente a me medesma indulgo,Ma in me perdono felicemente
"la cagion di mia sorte, e non mi noia;",la ragione del mio destino; non mi rattristo...
che parria forse forte al vostro vulgo.,e menti volgari possono trovare questo difficile da vedere.
Di questa luculenta e cara gioia,Del gioiello splendente e prezioso che sorge
"del nostro cielo che più m'è propinqua,","più vicino a me dentro il nostro cielo, molto"
"grande fama rimase; e pria che moia,",La fama rimane ancora e non morirà
questo centesimo anno ancor s'incinqua:,prima che questo centesimo anno ritorni cinque volte:
"vedi se far si dee l'omo eccellente,",vedere allora se l'uomo non dovrebbe cercare l'eccellenza-
sì ch'altra vita la prima relinqua.,che la sua prima vita lasciò un'altra vita.
E ciò non pensa la turba presente,"E questo, il mastino che ora è racchiuso"
"che Tagliamento e Adice richiude,",tra l'Adige e Tagliamento
né per esser battuta ancor si pente;,"non considera, né si pentisce"
ma tosto fia che Padova al palude,nonostante i suoi flagelli; e siccome avrebbe evitato
"cangerà l'acqua che Vincenza bagna,","il suo dovere, presso la palude i Paduani"
per essere al dover le genti crude;,macchia il corso del fiume che bagna Vicenza;
"e dove Sile e Cagnan s'accompagna,",e dove scorrono il Sile e Cagnano
"tal signoreggia e va con la testa alta,","in compagnia, un padrone, arrogante;"
che già per lui carpir si fa la ragna.,la rete per catturarlo è già impostata.
Piangerà Feltro ancora la difalta,Feltre lamenterà ancora il tradimento
"de l'empio suo pastor, che sarà sconcia",del suo indecente pastore-atto così sporco
"sì, che per simil non s'entrò in malta.",che per quelli che non sono mai entrati in prigione.
Troppo sarebbe larga la bigoncia,La vasca per trattenere il sangue dei Ferraresi
"che ricevesse il sangue ferrarese,","sarebbe davvero troppo grande, e stanco lui"
"e stanco chi 'l pesasse a oncia a oncia,","chi pesa oncia per oncia-la vasca che lui,"
che donerà questo prete cortese,"prete generoso, offrirà fino a mostrare"
