Original,Translate_IT
"Ricorditi, lettor, se mai ne l'alpe","Ricorda, Reader, se e'er nelle Alpi"
ti colse nebbia per la qual vedessi,# Una nebbia che tu possa vedere... #
"non altrimenti che per pelle talpe,","non oltre che attraverso il suo neo a membrana,"
"come, quando i vapori umidi e spessi","Come, quando i vapori sono umidi e condensati"
"a diradar cominciansi, la spera","Iniziare a dissiparsi, la sfera"
del sol debilemente entra per essi;,"del sole entra in mezzo a loro,"
e fia la tua imagine leggera,E la tua immaginazione sarà rapida
in giugnere a veder com'io rividi,Nel venire a percepire come ho ri-segato
"lo sole in pria, che già nel corcar era.","Il sole all'inizio, che era già tramontare."
"Sì, pareggiando i miei co' passi fidi","Così, ai passi fedeli del mio Maestro"
"del mio maestro, usci' fuor di tal nube","Abbinamento mio proprio, mi sono liberato da quella nuvola"
ai raggi morti già ne' bassi lidi.,Ai raggi già morti sulle coste basse.
O imaginativa che ne rube,"Oh, Immaginazione, che ci ruba"
"talvolta sì di fuor, ch'om non s'accorge","Così da fuori, a volte, quell'uomo non percepisce,"
"perché dintorno suonin mille tube,","Anche se intorno può suonare un migliaio di trombe,"
"chi move te, se 'l senso non ti porge?","Chi ti muove, se il senso non ti spinge?"
"Moveti lume che nel ciel s'informa,","Ti muove una luce che nel cielo si forma,"
per sé o per voler che giù lo scorge.,"Per se stessi, o per una volontà che lo guida verso il basso."
De l'empiezza di lei che mutò forma,"Della sua empietà, che ha cambiato la sua forma"
"ne l'uccel ch'a cantar più si diletta,","Nell'uccello che più si diletta a cantare,"
ne l'imagine mia apparve l'orma;,Nella mia immaginazione apparve la traccia;
e qui fu la mia mente sì ristretta,E qui la mia mente era così ritirata
"dentro da sé, che di fuor non venìa","In se stesso, che da senza ci è venuto"
cosa che fosse allor da lei ricetta.,Nulla che allora potrebbe essere ricevuto da esso.
Poi piovve dentro a l'alta fantasia,Allora regnò nella mia alta fantasia
"un crucifisso, dispettoso e fero","Uno crocifisso, disdegnoso e feroce"
"ne la sua vista, e cotal si moria;","In apparenza, e anche così stava morendo."
"intorno ad esso era il grande Assüero,","Attorno a lui c'era il grande Assuero,"
"Estèr sua sposa e 'l giusto Mardoceo,","Ester sua moglie e il giusto Mardocheo,"
che fu al dire e al far così intero.,Che era in parole e azioni così intere.
E come questa imagine rompeo,E anche mentre questa immagine scoppiava
"sé per sé stessa, a guisa d'una bulla","Di sé stesso, alla moda di una bolla"
