Original,Translate_IT
"Godi, Fiorenza, poi che se' sì grande","Gioisci, o Firenze, perché sei così grande"
"che per mare e per terra batti l'ali,","le tue ali battono sulla terra e sul mare,"
e per lo 'nferno tuo nome si spande!,La tua fama risuona attraverso l'Inferno!
Tra li ladron trovai cinque cotali,"Tra i ladri, ho trovato cinque suoi cittadini."
"tuoi cittadini onde mi ven vergogna,","che mi fanno vergognare, e tu"
e tu in grande orranza non ne sali.,non sono da loro innalzati a grandi lodi.
"Ma se presso al mattin del ver si sogna,","Ma se come il mattino ci avviciniamo sogniamo la verità,"
"tu sentirai, di qua da picciol tempo,",Non ci vorra' molto prima che tu senta il dolore.
"di quel che Prato, non ch'altri, t'agogna.","che Prato, per nominarne solo uno, desidera per voi."
"E se già fosse, non saria per tempo.","Se fosse già arrivato, non sarebbe troppo presto."
"Così foss'ei, da che pur esser dee!","Ma che venga, dal momento che è davvero necessario,"
"ché più mi graverà, com' più m'attempo.",E pesa di piu' su di me piu' invecchiero'.
"Noi ci partimmo, e su per le scalee","Abbiamo lasciato quel posto e, su quelle scale"
"che n'avea fatto iborni a scender pria,","che ci ha reso pallidi quando siamo scesi,"
rimontò 'l duca mio e trasse mee;,Il mio capo ora è tornato indietro e mi ha tirato su.
"e proseguendo la solinga via,",Come abbiamo preso la nostra solitaria strada
tra le schegge e tra ' rocchi de lo scoglio,"tra i ponti e le falesie della scarpata,"
lo piè sanza la man non si spedia.,i nostri piedi non potevano avanzare senza le nostre mani.
"Allor mi dolsi, e ora mi ridoglio",Mi sono addolorato e ora mi sono di nuovo addolorato.
"quando drizzo la mente a ciò ch'io vidi,","mentre i miei pensieri si rivolgono a ciò che ho visto,"
"e più lo 'ngegno affreno ch'i' non soglio,","e più di quello che è il mio modo, io freno i miei poteri"
perché non corra che virtù nol guidi;,"per non correre dove la virtù non li guida,"
"sì che, se stella bona o miglior cosa","in modo che, se stella amichevole o qualcosa di meglio ancora"
"m'ha dato 'l ben, ch'io stessi nol m'invidi.","mi ha concesso il suo dono, non rifiuto il dono."
"Quante 'l villan ch'al poggio si riposa,","Come quando un contadino, riposato su una collina..."
nel tempo che colui che 'l mondo schiara,nella stagione in cui chi illumina il mondo
"la faccia sua a noi tien meno ascosa,","meno nasconde il suo volto da noi,"
"come la mosca cede a la zanzara,",all'ora in cui la mosca cede il passo alla zanzara --
"vede lucciole giù per la vallea,",vede lucciole che brillano nella valle
forse colà dov'e' vendemmia e ara:,"dove forse ara campi e vendemmia uva,"
di tante fiamme tutta risplendea,con così tante fiamme l'ottavo crepaccio
"l'ottava bolgia, sì com'io m'accorsi","era ovunque splendente, come mi è venuto in mente"
tosto che fui là 've 'l fondo parea.,Una volta arrivato dove potevo vedere il fondo.
E qual colui che si vengiò con li orsi,E come colui che fu vendicato dagli orsi
"vide 'l carro d'Elia al dipartire,","poteva vedere il carro di Elijah prendere il volo,"
"quando i cavalli al cielo erti levorsi,","quando i cavalli allevarono e si alzarono in cielo,"
"che nol potea sì con li occhi seguire,",ma non ha fatto nulla con i suoi occhi
"ch'el vedesse altro che la fiamma sola,",eccetto la sola fiamma
"sì come nuvoletta, in sù salire:","ascendendo come una nuvola nel cielo,"
tal si move ciascuna per la gola,così ogni fiamma si muove lungo il proiettile
"del fosso, ché nessuna mostra 'l furto,","della trincea e, anche se nessuno rivela il furto,"
e ogne fiamma un peccatore invola.,ogni fiamma nasconde un peccatore.
"Io stava sovra 'l ponte a veder surto,","Mi sono alzato ai piedi per guardare, mi sono alzato"
"sì che s'io non avessi un ronchion preso,","Se non avessi afferrato una falesia,"
caduto sarei giù sanz'esser urto.,Sarei caduto senza una spinta.
"E 'l duca, che mi vide tanto atteso,","Il mio capo, quando mi vide così intento, disse:"
disse: “Dentro dai fuochi son li spirti;,Gli spiriti stanno dentro le fiamme.
catun si fascia di quel ch'elli è inceso”.,"Ognuno è avvolto in ciò in cui brucia."""
"“Maestro mio”, rispuos'io, “per udirti","- Maestro, - risposi, - sono più convinto"
son io più certo; ma già m'era avviso,Per sentirtelo dire.
"che così fosse, e già voleva dirti:",e avevo in mente di chiederti questo:
chi è 'n quel foco che vien sì diviso,'Chi è nella fiamma così rivoglio alla punta
"di sopra, che par surger de la pira",potrebbe essere risorgere dalla pira
dov'Eteòcle col fratel fu miso?”.,"su cui Eteocle fu steso con suo fratello?."""
Rispuose a me: “Là dentro si martira,Egli rispose: 'In questa fiamma trovare tormento
"Ulisse e Dïomede, e così insieme",Ulysses e Diomed. Sono accoppiati
a la vendetta vanno come a l'ira;,nella vendetta di Dio come una volta si sono guadagnati la sua ira.
e dentro da la lor fiamma si geme,'Nella loro fiamma piangono lo stratagemma
l'agguato del caval che fé la porta,del cavallo che ha fatto una porta
